WS_ID,Primary_MIC,Primary_Ticker,Yahoo_Symbol,Security_Name,Instrument_Type,Date,Close_BRL,Volume,Turnover_BRL,EURBRL,EURBRL_Source_Date,Turnover_EUR,Price_Valid,Volume_Valid,FX_Valid,Session_Valid,Provider,Turnover_Method
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-01,3.88000011,35629100.0,138240912.08,5.86510277,2026-06-01,23570074.99,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-02,3.88000011,30756600.0,119335611.52,5.85823107,2026-06-02,20370588.01,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-03,3.57999992,66785000.0,239090294.9,5.83090401,2026-06-03,41003984.05,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-05,3.58999991,40511800.0,145437358.52,5.87199116,2026-06-05,24767979.83,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-08,3.43000007,45254600.0,155223281.02,5.96302891,2026-06-08,26030945.59,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-09,3.4000001,45551500.0,154875104.34,5.99161196,2026-06-09,25848653.99,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-10,3.36999989,33752800.0,113746932.14,5.98086119,2026-06-10,19018487.23,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-11,3.36999989,74480000.0,250997591.48,5.98443985,2026-06-11,41941701.78,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-12,3.33999991,33870600.0,113127801.09,5.913661,2026-06-12,19129909.72,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-15,3.26999998,44828500.0,146589194.14,5.86854506,2026-06-15,24978796.75,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-16,3.26999998,33395000.0,109201649.36,5.87889481,2026-06-16,18575200.44,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-17,3.47000003,94066200.0,326409716.69,5.91716003,2026-06-17,55163239.6,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-18,3.4000001,32630300.0,110943023.11,5.88928223,2026-06-18,18838123.02,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-19,3.49000001,39007200.0,136135128.37,5.93119812,2026-06-19,22952382.57,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-22,3.6500001,39817000.0,145332053.8,5.89622593,2026-06-22,24648318.35,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-23,3.75,43298400.0,162369000.0,5.88928223,2026-06-23,27570252.83,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-24,3.70000005,27878200.0,103149341.33,5.91016483,2026-06-24,17452870.48,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-25,3.71000004,23250900.0,86260839.89,5.90667486,2026-06-25,14603959.4,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-26,3.75999999,22945600.0,86275455.78,5.89622593,2026-06-26,14632318.51,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-29,3.71000004,27529600.0,102134817.05,5.88235283,2026-06-29,17362919.23,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-06-30,3.70000005,21684000.0,80230801.03,5.91716003,2026-06-30,13559004.75,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-01,3.70000005,42881100.0,158660072.04,5.89970493,2026-07-01,26892882.58,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-02,3.72000003,19103900.0,71066508.55,5.93471813,2026-07-02,11974706.63,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-03,3.77999997,14123400.0,53386451.6,5.95947599,2026-07-03,8958245.93,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-06,3.83999991,29990000.0,115161597.43,5.92417097,2026-07-06,19439276.48,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-07,3.83999991,10301400.0,39557375.12,5.87889481,2026-07-07,6728709.46,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-08,3.75,11303200.0,42387000.0,5.88928223,2026-07-08,7197311.72,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-09,3.8599999,16365100.0,63169284.28,5.89275217,2026-07-09,10719827.08,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-10,4.07000017,28048400.0,114156992.81,5.86510277,2026-07-10,19463766.85,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-13,3.9000001,16606000.0,64763401.58,5.8207221,2026-07-13,11126351.75,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-14,3.8900001,11361400.0,44195847.19,5.85480118,2026-07-14,7548650.39,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-15,3.93000007,18104700.0,71151472.21,5.80720091,2026-07-15,12252283.56,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-16,3.88000011,17665100.0,68540590.02,5.83430576,2026-07-16,11747857.04,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-17,3.83999991,15374600.0,59038462.68,5.84795284,2026-07-17,10095577.76,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-20,3.81999993,14950200.0,57109763.0,5.85480118,2026-07-20,9754347.12,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-21,3.77999997,13007000.0,49166459.63,5.8207221,2026-07-21,8446797.28,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-22,3.92000008,19272700.0,75548985.47,5.79710102,2026-07-22,13032200.96,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-23,3.9000001,10503700.0,40964431.0,5.77700806,2026-07-23,7090942.34,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-24,3.79999995,10140900.0,38535419.52,5.79374313,2026-07-24,6651212.98,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-27,3.95000005,12348100.0,48774995.59,5.78368998,2026-07-27,8433196.76,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-28,4.0,16349500.0,65398000.0,5.82411194,2026-07-28,11228836.38,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-29,3.8900001,15791800.0,61430103.66,5.84453487,2026-07-29,10510691.61,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-30,3.99000001,17160300.0,68469597.16,5.87544107,2026-07-30,11653524.61,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-07-31,4.07000017,11968000.0,48709762.05,5.84795284,2026-07-31,8329369.84,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-03,4.0999999,22771500.0,93363147.83,5.8513751,2026-08-03,15955761.88,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-04,4.05000019,28995000.0,117429755.53,5.86854506,2026-08-04,20010028.79,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-05,3.91000009,18895100.0,73879842.62,5.92768192,2026-08-05,12463530.19,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-06,3.78999996,20502000.0,77702579.22,5.93119812,2026-08-06,13100654.82,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-07,3.67000008,31089000.0,114096632.37,5.89622593,2026-08-07,19350790.44,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-10,3.45000005,53618600.0,184984172.56,5.86854506,2026-08-10,31521300.56,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-11,3.27999997,44119000.0,144710318.74,5.88928223,2026-08-11,24571809.12,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-12,3.21000004,40838300.0,131090944.56,5.96658707,2026-08-12,21970842.48,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-13,3.31999993,23479200.0,77950942.43,5.98443985,2026-08-13,13025603.8,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-14,3.30999994,26019500.0,86124543.51,5.99161196,2026-08-14,14374185.8,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-17,3.22000003,55289100.0,178030903.58,6.03864717,2026-08-17,29481918.45,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-18,3.13000011,37603700.0,117699585.3,6.02047014,2026-08-18,19549899.35,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-19,3.3900001,50526800.0,171285857.3,6.03136301,2026-08-19,28399195.51,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-20,3.36999989,41898300.0,141197266.21,6.03864717,2026-08-20,23382267.93,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-21,3.6400001,37679000.0,137151563.95,6.06428099,2026-08-21,22616294.37,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-24,3.5,23643300.0,82751550.0,5.99520397,2026-08-24,13802958.23,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-25,3.75,42508300.0,159406125.0,6.00961494,2026-08-25,26525181.14,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-26,3.71000004,34629600.0,128475817.32,6.00240088,2026-08-26,21404071.47,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-27,3.71000004,21525900.0,79861089.82,5.99520397,2026-08-27,13320829.48,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSAN3,BVMF,CSAN3,CSAN3.SA,COSAN,ORDINARY_SHARE,2026-08-28,,27279700.0,,6.00540018,2026-08-28,,False,True,True,False,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-04,54.43000031,3875800.0,210959795.18,5.80720091,2026-05-04,36327276.86,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-05,54.54999924,2969600.0,161991677.73,5.82411194,2026-05-05,27813970.52,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-06,55.25,2563700.0,141644425.0,5.76701307,2026-05-06,24561141.65,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-07,53.75,4904800.0,263633000.0,5.79374313,2026-05-07,45503052.85,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-08,54.43999863,3234500.0,176086175.56,5.79374313,2026-05-08,30392471.93,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-11,53.0,4921100.0,260818300.0,5.77700806,2026-05-11,45147643.46,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-12,53.0,4643000.0,246079000.0,5.7736721,2026-05-12,42620882.44,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-13,51.31000137,5338100.0,273897918.33,5.76036882,2026-05-13,47548677.3,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-14,52.25,4469200.0,233515700.0,5.88235283,2026-05-14,39697669.76,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-15,51.70000076,3169400.0,163857982.42,5.83090401,2026-05-15,28101642.94,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-18,53.5,6781300.0,362799550.0,5.87199116,2026-05-18,61784757.55,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-19,52.77000046,3947100.0,208288468.81,5.83430576,2026-05-19,35700643.27,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-20,52.79999924,6207700.0,327766555.26,5.86510277,2026-05-20,55884196.45,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-21,51.13999939,9114800.0,466130866.44,5.8207221,2026-05-21,80081278.26,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-22,52.29000092,3460000.0,180923403.17,5.82411194,2026-05-22,31064547.71,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-25,53.0,3870900.0,205157700.0,5.84453487,2026-05-25,35102485.39,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-26,53.25999832,5054800.0,269218639.52,5.82411194,2026-05-26,46224839.49,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-27,50.75,13919200.0,706399400.0,5.86510277,2026-05-27,120441095.06,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-28,52.93999863,8539800.0,452097000.27,5.88928223,2026-05-28,76766061.28,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-05-29,52.70999908,4421800.0,233073073.95,5.88235283,2026-05-29,39622423.33,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-01,52.20000076,2163400.0,112929481.65,5.86510277,2026-06-01,19254476.2,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-02,52.90000153,5296800.0,280200728.08,5.85823107,2026-06-02,47830262.22,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-03,60.0,9507900.0,570474000.0,5.83090401,2026-06-03,97836287.36,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-05,56.84999847,9098800.0,517266766.12,5.87199116,2026-06-05,88090521.98,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-08,57.18999863,3027900.0,173165596.84,5.96302891,2026-06-08,29039872.11,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-09,57.5,4925000.0,283187500.0,5.99161196,2026-06-09,47263992.06,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-10,58.20000076,3443600.0,200417522.63,5.98086119,2026-06-10,33509810.1,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-11,58.5,4284300.0,250631550.0,5.98443985,2026-06-11,41880536.24,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-12,57.40000153,15284500.0,877330323.32,5.913661,2026-06-12,148356546.45,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-15,56.58000183,30935700.0,1750341962.64,5.86854506,2026-06-15,298258247.34,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-16,56.18999863,10152500.0,570468961.06,5.87889481,2026-06-16,97036769.65,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-17,56.15000153,6805600.0,382134450.38,5.91716003,2026-06-17,64580719.16,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
WS:BVMF:CSMG3,BVMF,CSMG3,CSMG3.SA,COPASA,ORDINARY_SHARE,2026-06-18,57.54999924,7417500.0,426877119.34,5.88928223,2026-06-18,72483726.02,True,True,True,True,YFINANCE_FREE,PRICE_X_VOLUME_TURNOVER_APPROXIMATION
