WS_ID,Before_Row_SHA256,After_Row_SHA256,Changed
WS:ISIN:INE002A01018,a5d9cf5e24db3247757ca5341c58acf6efa79875276a4b6cd740e55c3b22aee6,a5d9cf5e24db3247757ca5341c58acf6efa79875276a4b6cd740e55c3b22aee6,False
WS:ISIN:INE009A01021,bc8901d47ea527df4800bb01b0b0e23fdb5b550fa075ae51d061bf431ea30eb1,bc8901d47ea527df4800bb01b0b0e23fdb5b550fa075ae51d061bf431ea30eb1,False
WS:ISIN:INE018A01030,0c2ebba0b0f3dc8977ce477a55b30d48b1c89ab0ae4a5327ef4ddc928995775b,0c2ebba0b0f3dc8977ce477a55b30d48b1c89ab0ae4a5327ef4ddc928995775b,False
WS:ISIN:INE019A01038,993eb65f5c0d26e8b79b75126bf461d051ff4bdeb23189a7dea55ecdbef5ecf9,993eb65f5c0d26e8b79b75126bf461d051ff4bdeb23189a7dea55ecdbef5ecf9,False
WS:ISIN:INE021A01026,9254e01523d9e886722c11de259fbb7f578918f95b9b6df2fcd86c321e061db9,9254e01523d9e886722c11de259fbb7f578918f95b9b6df2fcd86c321e061db9,False
WS:ISIN:INE027H01010,761b4dfa576b32b0fa3f12f71142af5ede01e97dce65c070168e08d6a6f5c3a9,761b4dfa576b32b0fa3f12f71142af5ede01e97dce65c070168e08d6a6f5c3a9,False
WS:ISIN:INE030A01027,4a3251715499084e2c02b748306309cd6a668e02a4e4d13292507017ea2005ba,4a3251715499084e2c02b748306309cd6a668e02a4e4d13292507017ea2005ba,False
WS:ISIN:INE038A01020,9341285ae72f982e2514f9b89a1fae009ea17d8b7d58edff44a9e37d628e8f8d,9341285ae72f982e2514f9b89a1fae009ea17d8b7d58edff44a9e37d628e8f8d,False
WS:ISIN:INE040A01034,8ec3dd937ab4911b4596e1b66d73372dd09b82f34a82bc3589bdaa32ac30e3fe,8ec3dd937ab4911b4596e1b66d73372dd09b82f34a82bc3589bdaa32ac30e3fe,False
WS:ISIN:INE044A01036,577d8c41d7b511588e5e257b3414f735fc5c1028c2fdf03e333a2b80675936f3,577d8c41d7b511588e5e257b3414f735fc5c1028c2fdf03e333a2b80675936f3,False
WS:ISIN:INE047A01021,d0fc345b3951c5d69c693374865c385e12d51df6eb49b91fc8ff3fdba715a420,d0fc345b3951c5d69c693374865c385e12d51df6eb49b91fc8ff3fdba715a420,False
WS:ISIN:INE059A01026,e84544a81487efceda393ac054d7ab12c1e0810ce9b995b4ec6c6dc1739372ac,e84544a81487efceda393ac054d7ab12c1e0810ce9b995b4ec6c6dc1739372ac,False
WS:ISIN:INE062A01020,2a7dbc7b9898768eb58b0fb575ab9ea335d1514cfced0e0f92a9ea26a3cc34f0,2a7dbc7b9898768eb58b0fb575ab9ea335d1514cfced0e0f92a9ea26a3cc34f0,False
WS:ISIN:INE066A01021,120ca0977100a70a861bd3de444c673c58749a91184f50c08576670a80eb0ec6,120ca0977100a70a861bd3de444c673c58749a91184f50c08576670a80eb0ec6,False
WS:ISIN:INE075A01022,62bf775073ca91ed02a1dfa3c2f4919952f48f21f5b12b2466ef1fd30897ace6,62bf775073ca91ed02a1dfa3c2f4919952f48f21f5b12b2466ef1fd30897ace6,False
WS:ISIN:INE081A01020,c3e4890a6c1ed9c6d120a6425a9c21e17b3f52a8f17bfca5063b273a78cc049c,c3e4890a6c1ed9c6d120a6425a9c21e17b3f52a8f17bfca5063b273a78cc049c,False
WS:ISIN:INE089A01031,81abbc4f07255b66c5fc2637785c3bebddd562209ab47d49998308a025ecd33f,81abbc4f07255b66c5fc2637785c3bebddd562209ab47d49998308a025ecd33f,False
WS:ISIN:INE090A01021,122ba01d59447787cb630b76c9195decd4ea2b53ead49c1acfade2822fdb3677,122ba01d59447787cb630b76c9195decd4ea2b53ead49c1acfade2822fdb3677,False
WS:ISIN:INE101A01026,d16aab25f6e3bb23b8f9603c6dfd6ed406b53c692250ef1dfb40dc2ccfab787c,d16aab25f6e3bb23b8f9603c6dfd6ed406b53c692250ef1dfb40dc2ccfab787c,False
WS:ISIN:INE123W01016,4dd0dc322cc4ae45673d6ff1e6fa368d9640eea973ad1f6cd63cfb285a86f1ba,4dd0dc322cc4ae45673d6ff1e6fa368d9640eea973ad1f6cd63cfb285a86f1ba,False
WS:ISIN:INE154A01025,6a2d818c96aa6c2a45243d478174176075f7345d16ede3a74d51acee38144ff6,6a2d818c96aa6c2a45243d478174176075f7345d16ede3a74d51acee38144ff6,False
WS:ISIN:INE155A01022,c2bdce0e17cad63bece622eac1cf975061322029287312bc990350915df1e933,c2bdce0e17cad63bece622eac1cf975061322029287312bc990350915df1e933,False
WS:ISIN:INE192A01025,6cb52891386c9980b5d8a1f614b16b9b5eaf2fb95bb4761d0f926b96acbf972e,6cb52891386c9980b5d8a1f614b16b9b5eaf2fb95bb4761d0f926b96acbf972e,False
WS:ISIN:INE213A01029,21fb49ff1cde3bae412132148434f3c7ab79f64e7779cb1f87eb237ec5f44e67,21fb49ff1cde3bae412132148434f3c7ab79f64e7779cb1f87eb237ec5f44e67,False
WS:ISIN:INE237A01036,6eaed153c3f85d7569a020cfc4860707f3ef0cd36d0be438dc0a8655708ea08a,6eaed153c3f85d7569a020cfc4860707f3ef0cd36d0be438dc0a8655708ea08a,False
WS:ISIN:INE238A01034,28c6a286fa158245ecc0e5aa1176530fa038080f23fed6cac8104419a522a6c6,28c6a286fa158245ecc0e5aa1176530fa038080f23fed6cac8104419a522a6c6,False
WS:ISIN:INE239A01024,723f946b46b6fe8e34e70f4f350602ffaea79f4ff0fa9e0f898175ccaa546c1f,723f946b46b6fe8e34e70f4f350602ffaea79f4ff0fa9e0f898175ccaa546c1f,False
WS:ISIN:INE263A01024,8ac2622d249a97bafbb7f1009036c38d76f6cb5eceaf88a57ef947c4a8691aac,8ac2622d249a97bafbb7f1009036c38d76f6cb5eceaf88a57ef947c4a8691aac,False
WS:ISIN:INE280A01028,e1ef5d031b6e0334ac6889dc3ccc353b0fd670a963c7ca6ac2f4568853960a08,e1ef5d031b6e0334ac6889dc3ccc353b0fd670a963c7ca6ac2f4568853960a08,False
WS:ISIN:INE296A01032,ada1dae28ba6ebb6be5fe971165554d4c008e931f5bdcd27f87bce141816523f,ada1dae28ba6ebb6be5fe971165554d4c008e931f5bdcd27f87bce141816523f,False
WS:ISIN:INE397D01024,88cdfafbd9db13b5bb1029f308d717e2ce82e0a527b0f52aaf1f080dad47c0f0,88cdfafbd9db13b5bb1029f308d717e2ce82e0a527b0f52aaf1f080dad47c0f0,False
WS:ISIN:INE423A01024,31ce3ab28793eb1f3d3489efc35f319bb8b415f2cd6a7310d544785909374aad,31ce3ab28793eb1f3d3489efc35f319bb8b415f2cd6a7310d544785909374aad,False
WS:ISIN:INE437A01024,acda40349c5522456d8175a09e37fdd4a884792010a52d79ec70967d6fb1120b,acda40349c5522456d8175a09e37fdd4a884792010a52d79ec70967d6fb1120b,False
WS:ISIN:INE467B01029,af9c21e8a4403e522bcc590b787a25de2dbbe6dcd1dd7d4373b4a2bdb9137cfd,af9c21e8a4403e522bcc590b787a25de2dbbe6dcd1dd7d4373b4a2bdb9137cfd,False
WS:ISIN:INE481G01011,45b3b80dddbbb6a27be7bce3b20ee43975e1f7e22b7ca84f26a06033625afa28,45b3b80dddbbb6a27be7bce3b20ee43975e1f7e22b7ca84f26a06033625afa28,False
WS:ISIN:INE522F01014,30290149ea0722d7af0785e5369cb2b55dd2d53f28ab2e7d441060543c3d3303,30290149ea0722d7af0785e5369cb2b55dd2d53f28ab2e7d441060543c3d3303,False
WS:ISIN:INE585B01010,2d209aa13cb9b05a706485572b6821a2586d7954e28c47edca2978121fb9b5f0,2d209aa13cb9b05a706485572b6821a2586d7954e28c47edca2978121fb9b5f0,False
WS:ISIN:INE646L01027,e6c9d5482925162ae621892a991fe49fa30220f3c176be3021985c568156ceea,e6c9d5482925162ae621892a991fe49fa30220f3c176be3021985c568156ceea,False
WS:ISIN:INE669C01036,cab8c82ea2e7020feb451a4847970a8c5a7bdd338c87166fae92058cf3483c10,cab8c82ea2e7020feb451a4847970a8c5a7bdd338c87166fae92058cf3483c10,False
WS:ISIN:INE721A01047,b804a53d4e3a48e84c520f2b667a6e0c25a64d62036a7e2fd4ab3ba4ebb0a153,b804a53d4e3a48e84c520f2b667a6e0c25a64d62036a7e2fd4ab3ba4ebb0a153,False
WS:ISIN:INE733E01010,8995ba90aa3ddac7728b4560194f9dcb61040a78d83d1169df877c1b706a4fb6,8995ba90aa3ddac7728b4560194f9dcb61040a78d83d1169df877c1b706a4fb6,False
WS:ISIN:INE742F01042,978cddf5a7ae44cd5195fff2410eb1b097b55fd36429f6f6a5d6b3b90632bef5,978cddf5a7ae44cd5195fff2410eb1b097b55fd36429f6f6a5d6b3b90632bef5,False
WS:ISIN:INE752E01010,cc2458c6b867d95c8df9541e8e3491da183913feb2115c81357c4da15ed33207,cc2458c6b867d95c8df9541e8e3491da183913feb2115c81357c4da15ed33207,False
WS:ISIN:INE758E01017,3a68e0bbdb29aeba6c376ecf88677b71b7a85f281a9a1aa0919c459719bcde7e,3a68e0bbdb29aeba6c376ecf88677b71b7a85f281a9a1aa0919c459719bcde7e,False
WS:ISIN:INE758T01015,db1c312a59c0866d4500ea77e186f4a4803349c611f0be77942edb941eaff99e,db1c312a59c0866d4500ea77e186f4a4803349c611f0be77942edb941eaff99e,False
WS:ISIN:INE795G01014,da8161edc38c0128a6404ba573566aeef9211ce69d2ec8ef8b157f034930c5ec,da8161edc38c0128a6404ba573566aeef9211ce69d2ec8ef8b157f034930c5ec,False
WS:ISIN:INE849A01020,176a41e7afe8f158cbda4c680bd140dea811c4ba2781eed0e7b87b3fba50d21b,176a41e7afe8f158cbda4c680bd140dea811c4ba2781eed0e7b87b3fba50d21b,False
WS:ISIN:INE860A01027,306fc48da212137b36ed630239f0ee183af7846ca0f105b365b45a850ecb0033,306fc48da212137b36ed630239f0ee183af7846ca0f105b365b45a850ecb0033,False
WS:ISIN:INE917I01010,5f012794423e96737c9fa502e0d2e5c2f13045272385bc1eb84498d4eb5eab5e,5f012794423e96737c9fa502e0d2e5c2f13045272385bc1eb84498d4eb5eab5e,False
WS:ISIN:INE918I01026,5e71c5183eb9d949e82ae0b3a9b8c1e7f4e89717c6c85b0e301cb69735dc7dd9,5e71c5183eb9d949e82ae0b3a9b8c1e7f4e89717c6c85b0e301cb69735dc7dd9,False
WS:ISIN:KYG022421088,518539abf92c49e433ac865fd88fa8f578e1e053273b9b0a28e694177bf3e549,518539abf92c49e433ac865fd88fa8f578e1e053273b9b0a28e694177bf3e549,False
WS:ISIN:KYG114741062,6e69d469355428b4e3efe7b446f758ee5f5f3cf194cedc80529837b59b91ec1c,6e69d469355428b4e3efe7b446f758ee5f5f3cf194cedc80529837b59b91ec1c,False
WS:ISIN:KYG989221000,8d344ba427882864bcde3bd5b51c9c275ffd93c1590320aedd0ad17936044acd,8d344ba427882864bcde3bd5b51c9c275ffd93c1590320aedd0ad17936044acd,False
WS:ISIN:TW0001216000,3c00256cc1b2072027c4fdd7f31136ac52684094731efd56fe6fd739514ff970,3c00256cc1b2072027c4fdd7f31136ac52684094731efd56fe6fd739514ff970,False
WS:ISIN:TW0001303006,c64f80437da49cde68949c8f7623b70f5e9108356ffcdbabcc1713d78423664b,c64f80437da49cde68949c8f7623b70f5e9108356ffcdbabcc1713d78423664b,False
WS:ISIN:TW0002059003,9726e0e8203177754ea4ac2c19c289e919069ce7ba5943960023331372c0bc57,9726e0e8203177754ea4ac2c19c289e919069ce7ba5943960023331372c0bc57,False
WS:ISIN:TW0002301009,ce056948fc1f710d3c6daa6b6dc9ecf800922606f02d895ee9badae0b91d0b26,ce056948fc1f710d3c6daa6b6dc9ecf800922606f02d895ee9badae0b91d0b26,False
WS:ISIN:TW0002303005,026b24c81ce65f4b9b7d08b470d391c8cd37ca4ce549f95e7bb003a9ba023970,026b24c81ce65f4b9b7d08b470d391c8cd37ca4ce549f95e7bb003a9ba023970,False
WS:ISIN:TW0002308004,a9cc3f37740d8e680bd0a3c88f2d790bfafc1f6f46eb8f66963aa0ff707cfefa,a9cc3f37740d8e680bd0a3c88f2d790bfafc1f6f46eb8f66963aa0ff707cfefa,False
WS:ISIN:TW0002317005,8fd88db546e2f13e0d505c992464115c99df8595019bf5fa250c649d1a0797ec,8fd88db546e2f13e0d505c992464115c99df8595019bf5fa250c649d1a0797ec,False
WS:ISIN:TW0002327004,66e0534e48b1cd5c1f8b027d2a5ec6a3abcb957d865edb55deaca6ab592225f2,66e0534e48b1cd5c1f8b027d2a5ec6a3abcb957d865edb55deaca6ab592225f2,False
WS:ISIN:TW0002330008,44e9a44488f6beb942f2db4a84227e3228b93d1d3ab64beaf6199db25c1db5da,44e9a44488f6beb942f2db4a84227e3228b93d1d3ab64beaf6199db25c1db5da,False
WS:ISIN:TW0002344009,0c17c770466ddec47ccb14512e132b5e54178ed9fbd546deb0dd151d2c1b9476,0c17c770466ddec47ccb14512e132b5e54178ed9fbd546deb0dd151d2c1b9476,False
WS:ISIN:TW0002345006,f8a6cc9ab05319abae4e84b7c8b54700b9ee8e71a6718d8caf9844518e512fc5,f8a6cc9ab05319abae4e84b7c8b54700b9ee8e71a6718d8caf9844518e512fc5,False
WS:ISIN:TW0002357001,0279b4ea79f415cc97d3c9a5d6189516f707223694c90f2e83afb42728a3df73,0279b4ea79f415cc97d3c9a5d6189516f707223694c90f2e83afb42728a3df73,False
WS:ISIN:TW0002360005,498cb1aa88b237a1712e54332d5b675870bb4182526d6fc885b39122309f9a5c,498cb1aa88b237a1712e54332d5b675870bb4182526d6fc885b39122309f9a5c,False
WS:ISIN:TW0002368008,1d4fe17153b33e3f38af69f0ceecec8bc4d2689394aa4cde9a7c317564f5dd35,1d4fe17153b33e3f38af69f0ceecec8bc4d2689394aa4cde9a7c317564f5dd35,False
WS:ISIN:TW0002382009,f14b70eb0edb5aeabb3a4a4c67ae0f1a53767538be91bdc691d5ff7f03ac1fcc,f14b70eb0edb5aeabb3a4a4c67ae0f1a53767538be91bdc691d5ff7f03ac1fcc,False
WS:ISIN:TW0002383007,73af8f862a14ae3b34d93497a544d6b4ec5ff581c2da6d66e75d73be4ee7b020,73af8f862a14ae3b34d93497a544d6b4ec5ff581c2da6d66e75d73be4ee7b020,False
WS:ISIN:TW0002395001,f37db3d23bc465057037ce0eee5e542638c011143c7943065067a03c5ca908a4,f37db3d23bc465057037ce0eee5e542638c011143c7943065067a03c5ca908a4,False
WS:ISIN:TW0002408002,f341b4b697c257c414b6cd40df2f2c3c94d1dac499e7a0be6940b9a503594512,f341b4b697c257c414b6cd40df2f2c3c94d1dac499e7a0be6940b9a503594512,False
WS:ISIN:TW0002412004,822f29a54c56d0040d352c1b413437850e0ac9f17ed101dbd33facde97852aee,822f29a54c56d0040d352c1b413437850e0ac9f17ed101dbd33facde97852aee,False
WS:ISIN:TW0002449006,bd6a6b2685f4f1688c9e8734a5cbc4f3a1965e8cca0e0be1049d044cd8049100,bd6a6b2685f4f1688c9e8734a5cbc4f3a1965e8cca0e0be1049d044cd8049100,False
WS:ISIN:TW0002454006,e98c07facdfbe956df12ad707372a560608a4ff3b01ca6a505b4edddd776cf1c,e98c07facdfbe956df12ad707372a560608a4ff3b01ca6a505b4edddd776cf1c,False
WS:ISIN:TW0002603008,fa3cdc7747aad886b24ddf1170317bce670589ca0c6677b3df328c72f1c2a33b,fa3cdc7747aad886b24ddf1170317bce670589ca0c6677b3df328c72f1c2a33b,False
WS:ISIN:TW0002880002,055a6ca14219587d630baa8635e13b8d229178abfc19764ea446c35ac6561369,055a6ca14219587d630baa8635e13b8d229178abfc19764ea446c35ac6561369,False
WS:ISIN:TW0002881000,1cc5c61de31a79b2e4eb4685d8c403c8dd1e3170591dd51388fbcc9df35f6ca8,1cc5c61de31a79b2e4eb4685d8c403c8dd1e3170591dd51388fbcc9df35f6ca8,False
WS:ISIN:TW0002882008,e0f2f9d5eb1475881be8bfeb24e19b77f9b5fc9fe3c6be4031a587a066f562a2,e0f2f9d5eb1475881be8bfeb24e19b77f9b5fc9fe3c6be4031a587a066f562a2,False
WS:ISIN:TW0002883006,ce615a878bf8f99ad990a385730f65ec2754c67d7c2896d42d5bd6a794091257,ce615a878bf8f99ad990a385730f65ec2754c67d7c2896d42d5bd6a794091257,False
WS:ISIN:TW0002884004,550e48668ab88faa384d6c0a796c50f64511048b38312a8f43e8e9df82a49d93,550e48668ab88faa384d6c0a796c50f64511048b38312a8f43e8e9df82a49d93,False
WS:ISIN:TW0002885001,ec5e069962e84c016f292a8d1b6deaf5bc21dd3445e1b2043cd1b94bda222056,ec5e069962e84c016f292a8d1b6deaf5bc21dd3445e1b2043cd1b94bda222056,False
WS:ISIN:TW0002886009,454ee13daf194fae8564f72c09ee6e4161e9f37271f88e5fdaf3605bb73cafa2,454ee13daf194fae8564f72c09ee6e4161e9f37271f88e5fdaf3605bb73cafa2,False
WS:ISIN:TW0002887007,c4465147bc5fc1c8bd06495ba0f85b81820f43c84b26d447f4b7ba764b6a9bbe,c4465147bc5fc1c8bd06495ba0f85b81820f43c84b26d447f4b7ba764b6a9bbe,False
WS:ISIN:TW0002890001,0f1799c491ebb3bea44b63c2a45a2bb9e68656912a23220c01fc66145cf04a01,0f1799c491ebb3bea44b63c2a45a2bb9e68656912a23220c01fc66145cf04a01,False
WS:ISIN:TW0002891009,1693dfdb29d7b338c4f9a4809b19123f59bfb030821574f2fdb8a3eb510e9ba7,1693dfdb29d7b338c4f9a4809b19123f59bfb030821574f2fdb8a3eb510e9ba7,False
WS:ISIN:TW0002892007,c6ebe40a70efd7c20cc14bacba29329b3e2d4dd7e974a4ea8551d59646c8a34a,c6ebe40a70efd7c20cc14bacba29329b3e2d4dd7e974a4ea8551d59646c8a34a,False
WS:ISIN:TW0003008009,c36a16b8d0e8d1a24e4dfcb8731bf13a07fb306171b424c6ce76200cf5fc9259,c36a16b8d0e8d1a24e4dfcb8731bf13a07fb306171b424c6ce76200cf5fc9259,False
WS:ISIN:TW0003017000,8893700390c8a891606153fb80602f74fc9cbeeadcd801e00679e8b4b9eca9d6,8893700390c8a891606153fb80602f74fc9cbeeadcd801e00679e8b4b9eca9d6,False
WS:ISIN:TW0003037008,4383af437117d142523752fc8f98fed871dab09348651305c0571380147d5934,4383af437117d142523752fc8f98fed871dab09348651305c0571380147d5934,False
WS:ISIN:TW0003045001,9623a505dcff1ac036fc3e87fc9b63f03b9df6a92a30ac02e82cecd8694e9d02,9623a505dcff1ac036fc3e87fc9b63f03b9df6a92a30ac02e82cecd8694e9d02,False
WS:ISIN:TW0003231007,b86480f5df0ec1cf0e2a03d138cf45345c4eb14d60420811fb170c32e941f602,b86480f5df0ec1cf0e2a03d138cf45345c4eb14d60420811fb170c32e941f602,False
WS:ISIN:TW0003443008,763c5e5c4ce9615c6243e96b29f098031351c2433001e0edc1a0692f1e8385c3,763c5e5c4ce9615c6243e96b29f098031351c2433001e0edc1a0692f1e8385c3,False
WS:ISIN:TW0003653002,8b233451cbc8ce3297f86aa9cb0e339583553812e3ba96548e68a56f9435a3e9,8b233451cbc8ce3297f86aa9cb0e339583553812e3ba96548e68a56f9435a3e9,False
WS:ISIN:TW0004904008,bc4272fdff36dc27bbab8561329da730ac6a5af056eab1073673de67dc63ef03,bc4272fdff36dc27bbab8561329da730ac6a5af056eab1073673de67dc63ef03,False
WS:ISIN:TW0005880009,44755a8fdc49386022e824bbe37416d28ccb8d0dfe1a44a2ed76f58b899a88c4,44755a8fdc49386022e824bbe37416d28ccb8d0dfe1a44a2ed76f58b899a88c4,False
WS:ISIN:TW0006505001,2cb7ae4180e74b1e64ab08f5c41cda731ebce88887728790448ef2668fac8d72,2cb7ae4180e74b1e64ab08f5c41cda731ebce88887728790448ef2668fac8d72,False
WS:ISIN:TW0008046004,953a090512e014dcffd9a76dba5d6986363550c5d5f93bca5271af2d11c361d9,953a090512e014dcffd9a76dba5d6986363550c5d5f93bca5271af2d11c361d9,False
WS:XAMS:AALB.AS,040d2ffc3be5db8aa0bc0fe09869ba5a99d9772872357010968d917a16a0d36f,040d2ffc3be5db8aa0bc0fe09869ba5a99d9772872357010968d917a16a0d36f,False
WS:XAMS:ABND.AS,e7c8484764acf227cee106519fab7cbc5024cdef60046254d2e127f26db7cb7b,e7c8484764acf227cee106519fab7cbc5024cdef60046254d2e127f26db7cb7b,False
WS:XAMS:AD.AS,a9bb31780e747e684f40528a740727bbe3ef8f48a3fd4674d2a5fdfa82d18459,a9bb31780e747e684f40528a740727bbe3ef8f48a3fd4674d2a5fdfa82d18459,False
WS:XAMS:ADYEN.AS,69e1f6690a6aa3bc16e844b904b4f93d9aa1a46025109c07473ec6b684de2f46,69e1f6690a6aa3bc16e844b904b4f93d9aa1a46025109c07473ec6b684de2f46,False
WS:XAMS:AEGN.AS,3c008d2c81825d0325c0edbd53f9864b1bb0fdf150bc92a2719f72a7c10b19fc,3c008d2c81825d0325c0edbd53f9864b1bb0fdf150bc92a2719f72a7c10b19fc,False
WS:XAMS:AKZO.AS,239f3eac5640dc53ccd947150cb7365412c22c12af1f7d2c34e849e3b2dee910,239f3eac5640dc53ccd947150cb7365412c22c12af1f7d2c34e849e3b2dee910,False
WS:XAMS:ALLFG.AS,5adfa2f39d47e0c3a1be11f1f993eaf6f26a8effe1a8f026a43f2d8558da6cf0,5adfa2f39d47e0c3a1be11f1f993eaf6f26a8effe1a8f026a43f2d8558da6cf0,False
WS:XAMS:ARDS.AS,9ef490cf42dcf608801f5ff63c72c8b77233d73712da7893066cd17782ff6a9a,9ef490cf42dcf608801f5ff63c72c8b77233d73712da7893066cd17782ff6a9a,False
WS:XAMS:ASMI.AS,256c3b3d7d8fb6a1d6087889acd4068eaa2b778a26f304f17a5fbd8ff179b68f,256c3b3d7d8fb6a1d6087889acd4068eaa2b778a26f304f17a5fbd8ff179b68f,False
WS:XAMS:ASML.AS,cb1c107c2423526bc0861c350108ab05ec330968586fa54bf4d18c45768b14c4,cb1c107c2423526bc0861c350108ab05ec330968586fa54bf4d18c45768b14c4,False
WS:XAMS:ASRNL.AS,662b3c12192351db960c1a905a4bea4052c362cdd26a3269cf28644627e3589a,662b3c12192351db960c1a905a4bea4052c362cdd26a3269cf28644627e3589a,False
WS:XAMS:BAMN.AS,1824c3f14349367f24fe706856b56a653d0db479b0dfea7394d4a6de7a7dfa0d,1824c3f14349367f24fe706856b56a653d0db479b0dfea7394d4a6de7a7dfa0d,False
WS:XAMS:BESI.AS,feb321e41bd132ff86f1d052dc25f6930f087faa345634272f619d8576e545e4,feb321e41bd132ff86f1d052dc25f6930f087faa345634272f619d8576e545e4,False
WS:XAMS:CSG.AS,d77527bb5fe237b75491dd04ae45819d21417369aa8a0a9f088ed266a37148c8,d77527bb5fe237b75491dd04ae45819d21417369aa8a0a9f088ed266a37148c8,False
WS:XAMS:CVC.AS,6c46e1549c1a358b929d866e03eb4c5195729ae6e6c98fc0814910e7fffc808e,6c46e1549c1a358b929d866e03eb4c5195729ae6e6c98fc0814910e7fffc808e,False
WS:XAMS:DSFIR.AS,1d4f8a87bb916ded6846408054fb0f9ef8b1b1d43717481a90c269307b0abaf7,1d4f8a87bb916ded6846408054fb0f9ef8b1b1d43717481a90c269307b0abaf7,False
WS:XAMS:EXOR.AS,f5b113605c6b5f2e906b62ada9aaa1ae541328e15bcc9d9be0842b25907dfa61,f5b113605c6b5f2e906b62ada9aaa1ae541328e15bcc9d9be0842b25907dfa61,False
WS:XAMS:HEIN.AS,e3cf63cfa4b8176e5e465f43e1461212cb27aa2536ea46778b0c6d68bc73af59,e3cf63cfa4b8176e5e465f43e1461212cb27aa2536ea46778b0c6d68bc73af59,False
WS:XAMS:HEIO.AS,a9b27c2d9ed1df7debdea2656c3c5b0047411652bb85ba0b99f1c596c6dcaf73,a9b27c2d9ed1df7debdea2656c3c5b0047411652bb85ba0b99f1c596c6dcaf73,False
WS:XAMS:IMCD.AS,073f7a9773777a7248964506df48e7405155f7c85fe60ad6163895b3cee2886a,073f7a9773777a7248964506df48e7405155f7c85fe60ad6163895b3cee2886a,False
WS:XAMS:INGA.AS,13b400757a959623fd6199c64907af058b06719d9255073d2823c51fddceafcf,13b400757a959623fd6199c64907af058b06719d9255073d2823c51fddceafcf,False
WS:XAMS:INPST.AS,7eced82d939c62d5e05665a3fcd1d264eb8dccf7b829653596ce514a169dbdf5,7eced82d939c62d5e05665a3fcd1d264eb8dccf7b829653596ce514a169dbdf5,False
WS:XAMS:KPN.AS,71e3d7c378a4cf7c46f46ea09e7e887b1cec1acd7f930485e6d5563bae36ea22,71e3d7c378a4cf7c46f46ea09e7e887b1cec1acd7f930485e6d5563bae36ea22,False
WS:XAMS:LIGHT.AS,271dce71b1f169e71e88816b80a7b51a9c4b2fe3b57c26970839d4e942f76e5e,271dce71b1f169e71e88816b80a7b51a9c4b2fe3b57c26970839d4e942f76e5e,False
WS:XAMS:MICCT.AS,ad1cb2e04402beabca1759129325cb127c3c51fa00dc6ea66ed48c9c68542e45,ad1cb2e04402beabca1759129325cb127c3c51fa00dc6ea66ed48c9c68542e45,False
WS:XAMS:MT.AS,f4ee9b8420fe67f2acb6c8dc3dc08cc1653bbbf7add6e85c267f88a88b9b06b9,f4ee9b8420fe67f2acb6c8dc3dc08cc1653bbbf7add6e85c267f88a88b9b06b9,False
WS:XAMS:NN.AS,b475c717507c44167360dafce705d34087edc8f6bd396fe9dcea6c1402f00213,b475c717507c44167360dafce705d34087edc8f6bd396fe9dcea6c1402f00213,False
WS:XAMS:PHG.AS,d7bf9a67fb37530c62994ddf40fb761e3884603dbdec8e99fb6898e1e485bc61,d7bf9a67fb37530c62994ddf40fb761e3884603dbdec8e99fb6898e1e485bc61,False
WS:XAMS:PRX.AS,157086dd636c17dced6775fb6574a35c82da299f4638ba291d03e9e09f56612e,157086dd636c17dced6775fb6574a35c82da299f4638ba291d03e9e09f56612e,False
WS:XAMS:RAND.AS,36f9feeb7dcdef2d856adea681211d057c23df459c475bdae8bed16b3f84afc6,36f9feeb7dcdef2d856adea681211d057c23df459c475bdae8bed16b3f84afc6,False
WS:XAMS:SBMO.AS,ecf8b81149b0f30ffe478c8bd35b166e725cf12b495648ffa70f25e04e6f99cb,ecf8b81149b0f30ffe478c8bd35b166e725cf12b495648ffa70f25e04e6f99cb,False
WS:XAMS:SHEL.AS,a060034305920aea8edce179d0af3c758991a38cbba49100dca494400839f2e3,a060034305920aea8edce179d0af3c758991a38cbba49100dca494400839f2e3,False
WS:XAMS:UMG.AS,b48972ca698f93c2d5b590372aa24ec0e5d300710f36c6b9c17bc32859b6d2dc,b48972ca698f93c2d5b590372aa24ec0e5d300710f36c6b9c17bc32859b6d2dc,False
WS:XAMS:VOPA.AS,17e1beacd0d59b894af74a1b699f1933edb8331fe42974ce6337f813f15baf59,17e1beacd0d59b894af74a1b699f1933edb8331fe42974ce6337f813f15baf59,False
WS:XAMS:WLSNC.AS,3352bba800fec5b4fb43d356a56e7f2a7a6148af6648bd3753c4b9922904b94e,3352bba800fec5b4fb43d356a56e7f2a7a6148af6648bd3753c4b9922904b94e,False
WS:XBRU:ABI.BR,dbb508e147208ffb6ae7f41a49252e6cb8d46d43a1abd3d9bb1e71ded4c35ac0,dbb508e147208ffb6ae7f41a49252e6cb8d46d43a1abd3d9bb1e71ded4c35ac0,False
WS:XBRU:ACKB.BR,f830263f6b7c688650989f9566a648deed88961ec7e2e4f73a90d009669df000,f830263f6b7c688650989f9566a648deed88961ec7e2e4f73a90d009669df000,False
WS:XBRU:AGES.BR,a2e605acb2e7fc0c414ff5e78955caec64f5a01187d22f563183f785c55fce70,a2e605acb2e7fc0c414ff5e78955caec64f5a01187d22f563183f785c55fce70,False
