WS_ID,day,return,close,previous_close,split_nearby
WS:XLON:ROR.L,2026-07-16,0.6678129998591658,485.0,290.79998779296875,False
WS:XPAR:ABVX.PA,2025-07-23,5.101123771287029,54.29999923706055,8.899999618530273,False
WS:XTSE:IAU,2024-11-13,-0.5793650988878909,0.5299999713897705,1.2599999904632568,False
WS:XTSE:LAC,2025-09-24,0.9786731745525781,8.350000381469727,4.21999979019165,False
WS:BVMF:NATU3,2025-07-02,-0.7235485780886939,10.1899995803833,36.86000061035156,False
