WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,Yahoo_Symbol,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,Split_Count,Feature_Status
WS:BVMF:ABEV3,ABEV3,,Brazil,ABEV3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,ABEV3.SA,2026-08-21,500,500,500,0,15.0,15.0,15.227466533631787,15.568852068210193,15.135150003433228,0.3124730560221159,0.02083153706814106,0.016949152542372836,-0.04092073716583977,-0.0791897386756889,16.3700008392334,16.850000381469727,17.040000915527344,14.59000015258789,14.59000015258789,-0.014937910592638604,-0.036537829874543126,-0.008929545026152397,-0.11971835715504187,0.11866671244303385,31793400.0,485631782.34114647,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:ALOS3,ALOS3,,Brazil,ALOS3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,ALOS3.SA,2026-08-21,500,500,500,0,26.079999923706055,26.079999923706055,26.354405848635892,27.086643404565674,28.884699993133545,0.618519634042105,0.023716243705962835,0.01518098020789882,-0.004200099584133921,-0.08906738776838541,27.93000030517578,28.84000015258789,34.16999816894531,25.200000762939453,25.200000762939453,-0.010412146132447897,-0.03716383258805489,-0.09709985113552233,-0.2367573508561579,0.10467789686436418,3538700.0,95160323.43416214,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:ANIM3,ANIM3,,Brazil,ANIM3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,ANIM3.SA,2026-08-21,500,500,500,0,2.369999885559082,2.369999885559082,2.208052039364428,2.4632395608296345,3.593450009226799,0.13564471757610852,0.05723406081266961,0.09722212564062582,0.15609753204200394,-0.28398793760434415,2.4000000953674316,3.3299999237060547,5.389999866485596,1.9800000190734863,1.9199999570846558,0.07334421621750797,-0.03785245931952663,-0.3404667159766517,-0.5602968563514312,0.1772152306222021,8896850.0,19301738.182997704,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:ASAI3,ASAI3,,Brazil,ASAI3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,ASAI3.SA,2026-08-21,500,500,500,0,8.399999618530273,8.399999618530273,8.21118191128925,8.34827437473537,8.56304995059967,0.3025777801848348,0.03602116594354989,0.037036941102725374,0.07006365867254738,-0.06458796807038758,8.90999984741211,9.199999809265137,10.760000228881836,7.71999979019165,7.590000152587891,0.02299519232199998,0.006195920434939328,-0.019041151576837168,-0.21933090707720282,0.14166667991214388,8864400.0,74671044.20485497,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:AURE3,AURE3,,Brazil,AURE3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,AURE3.SA,2026-08-21,500,500,500,0,10.229999542236328,10.229999542236328,10.62151634611678,11.198521253356553,11.941999979019165,0.31886611159894407,0.031169709273441315,0.01791038289406277,-0.08579089134461693,-0.17500001153638323,11.720000267028809,13.029999732971191,14.65999984741211,9.979999542236328,9.979999542236328,-0.03686072601334267,-0.08648657168283969,-0.1433596080883136,-0.3021828343305063,0.17008805500025542,3174850.0,32854760.879659653,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:AXIA3,AXIA3,,Brazil,AXIA3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,AXIA3.SA,2026-08-21,500,500,500,0,51.849998474121094,51.849998474121094,51.29420193026694,52.30488558649254,56.548899993896484,1.5595071864840147,0.030077285098906646,0.04053775975997498,0.031635499516255994,-0.016129075455651787,55.09000015258789,55.939998626708984,67.83999633789062,48.63999938964844,48.63999938964844,0.0108354652755831,-0.008696837920030065,-0.08309448141842823,-0.2357016321776929,0.12439731827877912,12664450.0,665831956.5254211,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:AZZA3,AZZA3,,Brazil,AZZA3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,AZZA3.SA,2026-08-21,500,500,500,0,15.140000343322754,15.140000343322754,15.96508574220414,17.169915295447318,22.66054998874664,0.7718798767553778,0.05098281765203543,0.018157394743888444,-0.09069064923743286,-0.23727959433914314,17.6299991607666,20.229999542236328,35.93000030517578,14.399999618530273,14.399999618530273,-0.051680611817840116,-0.11822509996090691,-0.33187851350292186,-0.578625098393283,0.21334210495317893,2361250.0,36268971.31509781,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:B3SA3,B3SA3,,Brazil,B3SA3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,B3SA3.SA,2026-08-21,500,500,500,0,15.09000015258789,15.09000015258789,14.861129898359282,15.228875297203325,15.901950039863586,0.49800875688718355,0.03300256804846861,0.028629861902498943,-0.022668357338564205,-0.08545453620679455,16.219999313354492,16.65999984741211,20.329999923706055,14.109999656677246,14.109999656677246,0.015400595768554348,-0.009119199015369062,-0.05105976847117932,-0.2577471613764246,0.13982767629829265,33706050.0,492730272.0629692,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BBAS3,BBAS3,,Brazil,BBAS3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BBAS3.SA,2026-08-21,500,500,500,0,18.43000030517578,18.43000030517578,19.214642990955568,19.929521160753897,22.11904999732971,0.5100145248929698,0.02767306112033759,0.0027204105926137423,-0.09434889632937093,-0.10577390784165508,21.59000015258789,21.59000015258789,27.809999465942383,17.790000915527344,17.790000915527344,-0.04083566299665953,-0.07524118835986082,-0.16678156126051003,-0.3372887213555632,0.2061855221995507,20340000.0,399033342.7168846,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BBDC3,BBDC3,,Brazil,BBDC3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BBDC3.SA,2026-08-21,500,500,500,0,14.329999923706055,14.329999923706055,14.920701221869866,15.413110449171405,16.342704458236696,0.3429095992515608,0.023929490654377952,-0.01240525860347641,-0.10938472418838108,-0.08082105301792952,16.71046257019043,16.71046257019043,18.979999542236328,13.859999656677246,13.859999656677246,-0.039589379170598016,-0.07027202776734642,-0.12315614833971023,-0.2449947171064254,0.1989157661332346,5575850.0,80965679.74557877,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BBDC4,BBDC4,,Brazil,BBDC4,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BBDC4.SA,2026-08-21,500,500,500,0,16.239999771118164,16.239999771118164,17.016468662237653,17.641472250432848,18.896735105514527,0.4116043213138491,0.025345094034167535,-0.018137915828501883,-0.12121211182925684,-0.09273742361947646,19.126989364624023,19.126989364624023,22.1200008392334,15.680000305175781,15.680000305175781,-0.045630436404387575,-0.07944192295403796,-0.14059229383075078,-0.2658228230121087,0.21225302389341774,37151400.0,597684338.7588501,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BBSE3,BBSE3,,Brazil,BBSE3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BBSE3.SA,2026-08-21,500,500,500,0,37.189998626708984,37.189998626708984,38.419003445628334,38.62205754079822,36.14744997024536,0.8378852392655329,0.022529853998536676,0.006495205921896785,-0.1036395005495867,0.07547705776320646,42.400001525878906,42.84000015258789,42.84000015258789,36.36000061035156,34.52000045776367,-0.03198950281619539,-0.03707878360899042,0.028841554724380103,-0.13188612291677593,0.1624092804130828,5854900.0,234876791.1251068,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BEEF3,BEEF3,,Brazil,BEEF3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BEEF3.SA,2026-08-21,500,500,500,0,3.990000009536743,3.990000009536743,3.515906827216409,3.5958180365069192,4.707950006723404,0.18729633260397316,0.04694143663065282,0.24687498440034705,0.16666664342898896,0.005037778534604964,4.099999904632568,4.099999904632568,7.579999923706055,2.9700000286102295,2.9700000286102295,0.13484236233179137,0.10962233601029037,-0.1524973706520587,-0.47361476916929435,0.28320798830111704,11664650.0,38319142.109918594,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BPAC11,BPAC11,,Brazil,BPAC11,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BPAC11.SA,2026-08-21,500,500,500,0,51.849998474121094,51.849998474121094,52.570276959220266,53.88110520605176,55.57424987792969,1.6019411743268386,0.030895684117066755,0.016666636747472374,-0.05158221674179764,-0.04511972002510256,58.65999984741211,59.099998474121094,65.5,49.220001220703125,48.72999954223633,-0.013701249579832098,-0.03769608518910883,-0.067013975213143,-0.20839696986074663,0.18206362400223777,8318350.0,418938275.25024414,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BRAP4,BRAP4,,Brazil,BRAP4,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BRAP4.SA,2026-08-21,500,500,500,0,21.030000686645508,21.030000686645508,20.999626099887156,21.54969336543258,22.09340000152588,0.5506948390365801,0.026186154115833336,0.03800594516608102,-0.02638887429433623,-0.09935758702022723,22.219999313354492,23.760000228881836,25.6299991607666,19.979999542236328,19.979999542236328,0.0014464346466871447,-0.024116012695600708,-0.04813199031416293,-0.179477121527284,0.10651448872945643,1644100.0,34447975.26073456,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BRAV3,BRAV3,,Brazil,BRAV3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BRAV3.SA,2026-08-21,500,500,500,0,18.799999237060547,18.799999237060547,18.993528192218644,19.268472275049227,18.129649930000305,0.6379287069322555,0.033932379405351404,0.02285093011268824,-0.08914729685073075,-0.0711462722500843,21.43000030517578,21.5,22.280000686645508,17.860000610351562,17.450000762939453,-0.010189205143959712,-0.024312931056568843,0.036975303420005545,-0.15619395611916886,0.189893608494763,7678100.0,142769148.07538986,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:BRKM5,BRKM5,,Brazil,BRKM5,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,BRKM5.SA,2026-08-21,500,500,500,0,5.070000171661377,5.070000171661377,5.539160680581377,6.451277145099116,8.49699998140335,0.4314825103287825,0.08510502874152585,0.028397636551223293,-0.16885241788101846,-0.5444743827914997,6.289999961853027,11.130000114440918,13.779999732971191,4.699999809265137,4.699999809265137,-0.08469884445936637,-0.21410907365637866,-0.4033187968980054,-0.632075452111188,0.3136094869335807,5633800.0,31437259.685850143,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:BVMF:CBAV3,CBAV3,,Brazil,CBAV3,B3,BVMF,BRL,BR_IBRX100,BR_IBRX100,CBAV3.SA,2026-08-21,500,500,500,0,11.180000305175781,11.180000305175781,11.079601734774545,10.93112785994377,9.46905000925064,0.06013077346355706,0.005378423239909887,0.009936821443905952,0.023809544603050625,0.041938563106934224,11.1899995803833,11.1899995803833,11.1899995803833,10.890000343322754,10.649999618530273,0.009061568529681319,0.02276731627520201,0.1806886957248779,-0.0008935903112140542,0.026833562510875982,2240250.0,24902882.491493225,0,DEV_FEATURES_NOT_YET_PROMOTED
