WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XAMS:PHG.AS,PHILIPS,,NL,PHG.AS,Euronext Amsterdam,XAMS,EUR,EU_STOXX600,EU_STOXX600,WS:XAMS:PHG.AS,PHG.AS,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XAMS:SHEL.AS,SHELL,,GB,SHEL.AS,Euronext Amsterdam,XAMS,EUR,EU_STOXX600,EU_STOXX600,WS:XAMS:SHEL.AS,SHEL.AS,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XAMS:VOPA.AS,VOPAK,,NL,VOPA.AS,Euronext Amsterdam,XAMS,EUR,EU_STOXX600,EU_STOXX600,WS:XAMS:VOPA.AS,VOPA.AS,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XBRU:AGES.BR,AGEAS,,BE,AGES.BR,Euronext Brussels,XBRU,EUR,EU_STOXX600,EU_STOXX600,WS:XBRU:AGES.BR,AGES.BR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XBRU:AOO.BR,AEDIFICA,,BE,AOO.BR,Euronext Brussels,XBRU,EUR,EU_STOXX600,EU_STOXX600,WS:XBRU:AOO.BR,AOO.BR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XBRU:IETB.BR,D'IETEREN GROUP,,BE,IETB.BR,Euronext Brussels,XBRU,EUR,EU_STOXX600,EU_STOXX600,WS:XBRU:IETB.BR,IETB.BR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XBRU:WDPP.BR,WDP,,BE,WDPP.BR,Euronext Brussels,XBRU,EUR,EU_STOXX600,EU_STOXX600,WS:XBRU:WDPP.BR,WDPP.BR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:ALKB.CO,ALK-ABELLO B,,DK,ALKb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:ALKB.CO,ALKB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:CARLB.CO,CARLSBERG B,,DK,CARLb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:CARLB.CO,CARLB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:COLOB.CO,COLOPLAST B,,DK,COLOb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:COLOB.CO,COLOB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
