WS_ID,Yahoo_Symbol,Yahoo_Mapping_Status,Primary_Ticker,Primary_MIC,Primary_Currency
WS:XAMS:INGA.AS,INGA.AS,DERIVED_RULE_NORMALIZED,INGA.AS,XAMS,EUR
WS:XAMS:INPST.AS,INPST.AS,DERIVED_RULE_NORMALIZED,INPST.AS,XAMS,EUR
WS:XAMS:KPN.AS,KPN.AS,DERIVED_RULE_NORMALIZED,KPN.AS,XAMS,EUR
WS:XAMS:LIGHT.AS,LIGHT.AS,DERIVED_RULE_NORMALIZED,LIGHT.AS,XAMS,EUR
WS:XAMS:MICCT.AS,MICCT.AS,DERIVED_RULE_NORMALIZED,MICCT.AS,XAMS,EUR
WS:XAMS:MT.AS,MT.AS,DERIVED_RULE_NORMALIZED,MT.AS,XAMS,EUR
WS:XAMS:NN.AS,NN.AS,DERIVED_RULE_NORMALIZED,NN.AS,XAMS,EUR
WS:XAMS:PHG.AS,PHG.AS,DERIVED_RULE_NORMALIZED,PHG.AS,XAMS,EUR
WS:XAMS:PRX.AS,PRX.AS,DERIVED_RULE_NORMALIZED,PRX.AS,XAMS,EUR
WS:XAMS:RAND.AS,RAND.AS,DERIVED_RULE_NORMALIZED,RAND.AS,XAMS,EUR
WS:XAMS:SBMO.AS,SBMO.AS,DERIVED_RULE_NORMALIZED,SBMO.AS,XAMS,EUR
WS:XAMS:SHEL.AS,SHEL.AS,DERIVED_RULE_NORMALIZED,SHEL.AS,XAMS,EUR
WS:XAMS:UMG.AS,UMG.AS,DERIVED_RULE_NORMALIZED,UMG.AS,XAMS,EUR
WS:XAMS:VOPA.AS,VOPA.AS,DERIVED_RULE_NORMALIZED,VOPA.AS,XAMS,EUR
WS:XAMS:WLSNC.AS,WKL.AS,PROJECT_OVERRIDE,WLSNc.AS,XAMS,EUR
WS:XBRU:ABI.BR,ABI.BR,DERIVED_RULE_NORMALIZED,ABI.BR,XBRU,EUR
WS:XBRU:ACKB.BR,ACKB.BR,DERIVED_RULE_NORMALIZED,ACKB.BR,XBRU,EUR
WS:XBRU:AGES.BR,AGES.BR,DERIVED_RULE_NORMALIZED,AGES.BR,XBRU,EUR
WS:XBRU:AOO.BR,AOO.BR,DERIVED_RULE_NORMALIZED,AOO.BR,XBRU,EUR
WS:XBRU:ARGX.BR,ARGX.BR,DERIVED_RULE_NORMALIZED,ARGX.BR,XBRU,EUR
WS:XBRU:ELI.BR,ELI.BR,DERIVED_RULE_NORMALIZED,ELI.BR,XBRU,EUR
WS:XBRU:GBLB.BR,GBLB.BR,DERIVED_RULE_NORMALIZED,GBLB.BR,XBRU,EUR
WS:XBRU:IETB.BR,IETB.BR,DERIVED_RULE_NORMALIZED,IETB.BR,XBRU,EUR
WS:XBRU:KBC.BR,KBC.BR,DERIVED_RULE_NORMALIZED,KBC.BR,XBRU,EUR
WS:XBRU:KBCA.BR,KBCA.BR,DERIVED_RULE_NORMALIZED,KBCA.BR,XBRU,EUR
WS:XBRU:LOTB.BR,LOTB.BR,DERIVED_RULE_NORMALIZED,LOTB.BR,XBRU,EUR
WS:XBRU:SOF.BR,SOF.BR,DERIVED_RULE_NORMALIZED,SOF.BR,XBRU,EUR
WS:XBRU:SYENS.BR,SYENS.BR,DERIVED_RULE_NORMALIZED,SYENS.BR,XBRU,EUR
WS:XBRU:TUB.BR,TUB.BR,DERIVED_RULE_NORMALIZED,TUB.BR,XBRU,EUR
WS:XBRU:UCB.BR,UCB.BR,DERIVED_RULE_NORMALIZED,UCB.BR,XBRU,EUR
WS:XBRU:UMI.BR,UMI.BR,DERIVED_RULE_NORMALIZED,UMI.BR,XBRU,EUR
WS:XBRU:WDPP.BR,WDPP.BR,DERIVED_RULE_NORMALIZED,WDPP.BR,XBRU,EUR
WS:XCSE:ALKB.CO,ALKB.CO,DERIVED_RULE_NORMALIZED,ALKb.CO,XCSE,DKK
WS:XCSE:ALSYDB.CO,ALSYDB.CO,DERIVED_RULE_NORMALIZED,ALSYDB.CO,XCSE,DKK
WS:XCSE:CARLB.CO,CARLB.CO,DERIVED_RULE_NORMALIZED,CARLb.CO,XCSE,DKK
WS:XCSE:COLOB.CO,COLOB.CO,DERIVED_RULE_NORMALIZED,COLOb.CO,XCSE,DKK
WS:XCSE:DANSKE.CO,DANSKE.CO,DERIVED_RULE_NORMALIZED,DANSKE.CO,XCSE,DKK
WS:XCSE:DEMANT.CO,DEMANT.CO,DERIVED_RULE_NORMALIZED,DEMANT.CO,XCSE,DKK
WS:XCSE:DSV.CO,DSV.CO,DERIVED_RULE_NORMALIZED,DSV.CO,XCSE,DKK
WS:XCSE:FLS.CO,FLS.CO,DERIVED_RULE_NORMALIZED,FLS.CO,XCSE,DKK
WS:XCSE:GMAB.CO,GMAB.CO,DERIVED_RULE_NORMALIZED,GMAB.CO,XCSE,DKK
WS:XCSE:ISS.CO,ISS.CO,DERIVED_RULE_NORMALIZED,ISS.CO,XCSE,DKK
WS:XCSE:JYSK.CO,JYSK.CO,DERIVED_RULE_NORMALIZED,JYSK.CO,XCSE,DKK
WS:XCSE:MAERSKB.CO,MAERSKB.CO,DERIVED_RULE_NORMALIZED,MAERSKb.CO,XCSE,DKK
WS:XCSE:NKT.CO,NKT.CO,DERIVED_RULE_NORMALIZED,NKT.CO,XCSE,DKK
WS:XCSE:NOVOB.CO,NOVOB.CO,DERIVED_RULE_NORMALIZED,NOVOb.CO,XCSE,DKK
WS:XCSE:NSISB.CO,NSISB.CO,DERIVED_RULE_NORMALIZED,NSISb.CO,XCSE,DKK
WS:XCSE:ORSTED.CO,ORSTED.CO,DERIVED_RULE_NORMALIZED,ORSTED.CO,XCSE,DKK
WS:XCSE:PNDORA.CO,PNDORA.CO,DERIVED_RULE_NORMALIZED,PNDORA.CO,XCSE,DKK
WS:XCSE:RBREW.CO,RBREW.CO,DERIVED_RULE_NORMALIZED,RBREW.CO,XCSE,DKK
WS:XCSE:RILBA.CO,RILBA.CO,DERIVED_RULE_NORMALIZED,RILBA.CO,XCSE,DKK
WS:XCSE:ROCKB.CO,ROCKB.CO,DERIVED_RULE_NORMALIZED,ROCKb.CO,XCSE,DKK
WS:XCSE:TRYG.CO,TRYG.CO,DERIVED_RULE_NORMALIZED,TRYG.CO,XCSE,DKK
WS:XCSE:VWS.CO,VWS.CO,DERIVED_RULE_NORMALIZED,VWS.CO,XCSE,DKK
WS:XCSE:ZELA.CO,ZELA.CO,DERIVED_RULE_NORMALIZED,ZELA.CO,XCSE,DKK
WS:XDUB:AIBG.I,AIBG.IR,DERIVED_RULE_NORMALIZED,AIBG.I,XDUB,EUR
WS:XDUB:BIRG.I,BIRG.IR,DERIVED_RULE_NORMALIZED,BIRG.I,XDUB,EUR
WS:XDUB:GL9.I,GL9.IR,DERIVED_RULE_NORMALIZED,GL9.I,XDUB,EUR
WS:XDUB:KSP.I,KSP.IR,DERIVED_RULE_NORMALIZED,KSP.I,XDUB,EUR
WS:XDUB:KYGA.I,KYGA.IR,DERIVED_RULE_NORMALIZED,KYGa.I,XDUB,EUR
WS:XDUB:RYA.I,RYA.IR,DERIVED_RULE_NORMALIZED,RYA.I,XDUB,EUR
WS:XETR:ADSGN.DE,ADSGN.DE,DERIVED_RULE_NORMALIZED,ADSGn.DE,XETR,EUR
WS:XETR:AG1G.DE,AG1G.DE,DERIVED_RULE_NORMALIZED,AG1G.DE,XETR,EUR
WS:XETR:AIXGN.DE,AIXGN.DE,DERIVED_RULE_NORMALIZED,AIXGn.DE,XETR,EUR
WS:XETR:ALVG.DE,ALVG.DE,DERIVED_RULE_NORMALIZED,ALVG.DE,XETR,EUR
WS:XETR:AMV0N.DE,AMV0N.DE,DERIVED_RULE_NORMALIZED,AMV0n.DE,XETR,EUR
WS:XETR:BASFN.DE,BASFN.DE,DERIVED_RULE_NORMALIZED,BASFn.DE,XETR,EUR
WS:XETR:BAYGN.DE,BAYGN.DE,DERIVED_RULE_NORMALIZED,BAYGn.DE,XETR,EUR
WS:XETR:BC8G.DE,BC8G.DE,DERIVED_RULE_NORMALIZED,BC8G.DE,XETR,EUR
WS:XETR:BEIG.DE,BEIG.DE,DERIVED_RULE_NORMALIZED,BEIG.DE,XETR,EUR
WS:XETR:BMWG.DE,BMWG.DE,DERIVED_RULE_NORMALIZED,BMWG.DE,XETR,EUR
WS:XETR:BNRGN.DE,BNRGN.DE,DERIVED_RULE_NORMALIZED,BNRGn.DE,XETR,EUR
WS:XETR:CBKG.DE,CBKG.DE,DERIVED_RULE_NORMALIZED,CBKG.DE,XETR,EUR
WS:XETR:CONG.DE,CONG.DE,DERIVED_RULE_NORMALIZED,CONG.DE,XETR,EUR
WS:XETR:DB1GN.DE,DB1GN.DE,DERIVED_RULE_NORMALIZED,DB1Gn.DE,XETR,EUR
WS:XETR:DBKGN.DE,DBKGN.DE,DERIVED_RULE_NORMALIZED,DBKGn.DE,XETR,EUR
WS:XETR:DHER.DE,DHER.DE,DERIVED_RULE_NORMALIZED,DHER.DE,XETR,EUR
WS:XETR:DHLN.DE,DHLN.DE,DERIVED_RULE_NORMALIZED,DHLn.DE,XETR,EUR
WS:XETR:DTEGN.DE,DTEGN.DE,DERIVED_RULE_NORMALIZED,DTEGn.DE,XETR,EUR
WS:XETR:DTGGE.DE,DTGGE.DE,DERIVED_RULE_NORMALIZED,DTGGe.DE,XETR,EUR
WS:XETR:ENR1N.DE,ENR1N.DE,DERIVED_RULE_NORMALIZED,ENR1n.DE,XETR,EUR
WS:XETR:EONGN.DE,EONGN.DE,DERIVED_RULE_NORMALIZED,EONGn.DE,XETR,EUR
WS:XETR:EVDG.DE,EVDG.DE,DERIVED_RULE_NORMALIZED,EVDG.DE,XETR,EUR
WS:XETR:EVKN.DE,EVKN.DE,DERIVED_RULE_NORMALIZED,EVKn.DE,XETR,EUR
WS:XETR:FMEG.DE,FMEG.DE,DERIVED_RULE_NORMALIZED,FMEG.DE,XETR,EUR
WS:XETR:FNTGN.DE,FNTGN.DE,DERIVED_RULE_NORMALIZED,FNTGn.DE,XETR,EUR
WS:XETR:FPE3_P.DE,FPE3_P.DE,DERIVED_RULE_NORMALIZED,FPE3_p.DE,XETR,EUR
WS:XETR:FRAG.DE,FRAG.DE,DERIVED_RULE_NORMALIZED,FRAG.DE,XETR,EUR
WS:XETR:FREG.DE,FREG.DE,DERIVED_RULE_NORMALIZED,FREG.DE,XETR,EUR
WS:XETR:FTKN.DE,FTKN.DE,DERIVED_RULE_NORMALIZED,FTKn.DE,XETR,EUR
WS:XETR:G1AG.DE,G1AG.DE,DERIVED_RULE_NORMALIZED,G1AG.DE,XETR,EUR
WS:XETR:G24N.DE,G24N.DE,DERIVED_RULE_NORMALIZED,G24n.DE,XETR,EUR
WS:XETR:GBFG.DE,GBFG.DE,DERIVED_RULE_NORMALIZED,GBFG.DE,XETR,EUR
