Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,Identity_Gate_Status,Deterministic_WS_ID_Proven,Reason
WSSEC:WS:ISIN:TW0008046004,WS:ISIN:TW0008046004,XTAI,8046,TW_TW50,NOT_EVALUATED,NO,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED
WSSEC:WS:XASX:ALD,WS:XASX:ALD,XASX,ALD,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ALL,WS:XASX:ALL,XASX,ALL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ALQ,WS:XASX:ALQ,XASX,ALQ,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ANZ,WS:XASX:ANZ,XASX,ANZ,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ASX,WS:XASX:ASX,XASX,ASX,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:AZJ,WS:XASX:AZJ,XASX,AZJ,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:BHP,WS:XASX:BHP,XASX,BHP,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:BSL,WS:XASX:BSL,XASX,BSL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:BXB,WS:XASX:BXB,XASX,BXB,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:CAR,WS:XASX:CAR,XASX,CAR,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:CBA,WS:XASX:CBA,XASX,CBA,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:CMM,WS:XASX:CMM,XASX,CMM,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:COH,WS:XASX:COH,XASX,COH,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:COL,WS:XASX:COL,XASX,COL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:CPU,WS:XASX:CPU,XASX,CPU,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:CSL,WS:XASX:CSL,XASX,CSL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:CWY,WS:XASX:CWY,XASX,CWY,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:EVN,WS:XASX:EVN,XASX,EVN,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:FMG,WS:XASX:FMG,XASX,FMG,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:GMD,WS:XASX:GMD,XASX,GMD,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:IAG,WS:XASX:IAG,XASX,IAG,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:IGO,WS:XASX:IGO,XASX,IGO,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:JBH,WS:XASX:JBH,XASX,JBH,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:LTR,WS:XASX:LTR,XASX,LTR,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:LYC,WS:XASX:LYC,XASX,LYC,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:MIN,WS:XASX:MIN,XASX,MIN,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:MP1,WS:XASX:MP1,XASX,MP1,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:MPL,WS:XASX:MPL,XASX,MPL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:MQG,WS:XASX:MQG,XASX,MQG,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:NAB,WS:XASX:NAB,XASX,NAB,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:NST,WS:XASX:NST,XASX,NST,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:NXT,WS:XASX:NXT,XASX,NXT,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ORG,WS:XASX:ORG,XASX,ORG,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ORI,WS:XASX:ORI,XASX,ORI,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:PDN,WS:XASX:PDN,XASX,PDN,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:PLS,WS:XASX:PLS,XASX,PLS,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:PME,WS:XASX:PME,XASX,PME,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:PRU,WS:XASX:PRU,XASX,PRU,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:QAN,WS:XASX:QAN,XASX,QAN,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:QBE,WS:XASX:QBE,XASX,QBE,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:REA,WS:XASX:REA,XASX,REA,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:RHC,WS:XASX:RHC,XASX,RHC,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:RIO,WS:XASX:RIO,XASX,RIO,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:RMS,WS:XASX:RMS,XASX,RMS,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:RRL,WS:XASX:RRL,XASX,RRL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:S32,WS:XASX:S32,XASX,S32,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:SDF,WS:XASX:SDF,XASX,SDF,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:SFR,WS:XASX:SFR,XASX,SFR,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:SHL,WS:XASX:SHL,XASX,SHL,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:SIG,WS:XASX:SIG,XASX,SIG,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:STO,WS:XASX:STO,XASX,STO,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:SUN,WS:XASX:SUN,XASX,SUN,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:TLC,WS:XASX:TLC,XASX,TLC,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:TLS,WS:XASX:TLS,XASX,TLS,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:TLX,WS:XASX:TLX,XASX,TLX,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WBC,WS:XASX:WBC,XASX,WBC,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WDS,WS:XASX:WDS,XASX,WDS,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WES,WS:XASX:WES,XASX,WES,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WGX,WS:XASX:WGX,XASX,WGX,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WHC,WS:XASX:WHC,XASX,WHC,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WOW,WS:XASX:WOW,XASX,WOW,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:WTC,WS:XASX:WTC,XASX,WTC,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XASX:ZIP,WS:XASX:ZIP,XASX,ZIP,AU_SP_ASX200,NOT_EVALUATED,NO,SOURCE_NATIVE_TAXONOMY_IDENTITY_NOT_VERIFIED
WSSEC:WS:XNAS:AAL,WS:XNAS:AAL,XNAS,AAL,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AAON,WS:XNAS:AAON,XNAS,AAON,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AAPL,WS:XNAS:AAPL,XNAS,AAPL,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ABNB,WS:XNAS:ABNB,XNAS,ABNB,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ADBE,WS:XNAS:ADBE,XNAS,ADBE,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ADI,WS:XNAS:ADI,XNAS,ADI,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ADP,WS:XNAS:ADP,XNAS,ADP,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ADSK,WS:XNAS:ADSK,XNAS,ADSK,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AEIS,WS:XNAS:AEIS,XNAS,AEIS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AKAM,WS:XNAS:AKAM,XNAS,AKAM,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ALGM,WS:XNAS:ALGM,XNAS,ALGM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ALGN,WS:XNAS:ALGN,XNAS,ALGN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AMAT,WS:XNAS:AMAT,XNAS,AMAT,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AMGN,WS:XNAS:AMGN,XNAS,AMGN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AMKR,WS:XNAS:AMKR,XNAS,AMKR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AMZN,WS:XNAS:AMZN,XNAS,AMZN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:APP,WS:XNAS:APP,XNAS,APP,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:APPF,WS:XNAS:APPF,XNAS,APPF,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ARWR,WS:XNAS:ARWR,XNAS,ARWR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AVAV,WS:XNAS:AVAV,XNAS,AVAV,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AVGO,WS:XNAS:AVGO,XNAS,AVGO,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:AVT,WS:XNAS:AVT,XNAS,AVT,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BHF,WS:XNAS:BHF,XNAS,BHF,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BIIB,WS:XNAS:BIIB,XNAS,BIIB,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BKNG,WS:XNAS:BKNG,XNAS,BKNG,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BMRN,WS:XNAS:BMRN,XNAS,BMRN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BRKR,WS:XNAS:BRKR,XNAS,BRKR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BSY,WS:XNAS:BSY,XNAS,BSY,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:BTSG,WS:XNAS:BTSG,XNAS,BTSG,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CAR,WS:XNAS:CAR,XNAS,CAR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CART,WS:XNAS:CART,XNAS,CART,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CASY,WS:XNAS:CASY,XNAS,CASY,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CBOE,WS:XNAS:CBOE,XNAS,CBOE,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CBSH,WS:XNAS:CBSH,XNAS,CBSH,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CDNS,WS:XNAS:CDNS,XNAS,CDNS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CDW,WS:XNAS:CDW,XNAS,CDW,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CELH,WS:XNAS:CELH,XNAS,CELH,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CG,WS:XNAS:CG,XNAS,CG,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CGNX,WS:XNAS:CGNX,XNAS,CGNX,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CHDN,WS:XNAS:CHDN,XNAS,CHDN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CHRD,WS:XNAS:CHRD,XNAS,CHRD,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CHRW,WS:XNAS:CHRW,XNAS,CHRW,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CINF,WS:XNAS:CINF,XNAS,CINF,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CME,WS:XNAS:CME,XNAS,CME,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:COIN,WS:XNAS:COIN,XNAS,COIN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:COKE,WS:XNAS:COKE,XNAS,COKE,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:COLB,WS:XNAS:COLB,XNAS,COLB,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:COLM,WS:XNAS:COLM,XNAS,COLM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:COST,WS:XNAS:COST,XNAS,COST,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CPRT,WS:XNAS:CPRT,XNAS,CPRT,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CROX,WS:XNAS:CROX,XNAS,CROX,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CRUS,WS:XNAS:CRUS,XNAS,CRUS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CRWD,WS:XNAS:CRWD,XNAS,CRWD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CSCO,WS:XNAS:CSCO,XNAS,CSCO,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CTAS,WS:XNAS:CTAS,XNAS,CTAS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CTSH,WS:XNAS:CTSH,XNAS,CTSH,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CVLT,WS:XNAS:CVLT,XNAS,CVLT,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:CYTK,WS:XNAS:CYTK,XNAS,CYTK,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:DBX,WS:XNAS:DBX,XNAS,DBX,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:DDOG,WS:XNAS:DDOG,XNAS,DDOG,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:DLTR,WS:XNAS:DLTR,XNAS,DLTR,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:DOCU,WS:XNAS:DOCU,XNAS,DOCU,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:DUOL,WS:XNAS:DUOL,XNAS,DUOL,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:DXCM,WS:XNAS:DXCM,XNAS,DXCM,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EBAY,WS:XNAS:EBAY,XNAS,EBAY,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ECHO,WS:XNAS:ECHO,XNAS,ECHO,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EEFT,WS:XNAS:EEFT,XNAS,EEFT,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ENSG,WS:XNAS:ENSG,XNAS,ENSG,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ENTG,WS:XNAS:ENTG,XNAS,ENTG,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EWBC,WS:XNAS:EWBC,XNAS,EWBC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EXEL,WS:XNAS:EXEL,XNAS,EXEL,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EXLS,WS:XNAS:EXLS,XNAS,EXLS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EXPD,WS:XNAS:EXPD,XNAS,EXPD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EXPE,WS:XNAS:EXPE,XNAS,EXPE,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:EXPO,WS:XNAS:EXPO,XNAS,EXPO,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FANG,WS:XNAS:FANG,XNAS,FANG,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FAST,WS:XNAS:FAST,XNAS,FAST,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FCFS,WS:XNAS:FCFS,XNAS,FCFS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FFIN,WS:XNAS:FFIN,XNAS,FFIN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FFIV,WS:XNAS:FFIV,XNAS,FFIV,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
