Source_ID,Coverage_Route,Candidate_URL,Candidate_Host,Followed_In_v0_25,Materialization_Priority_Score_v0_26,Priority_Reasons_v0_26,Candidate_Host_v0_26,Fetched_In_v0_26,Validation_Status_v0_26
TMX_LISTED_DIRECTORY,CA_TSX,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/sandp-tsx-venture-index-eligibility,www.tsx.com,False,1,LIST_TERM,www.tsx.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
TMX_LISTED_DIRECTORY,CA_TSX,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/third-party-contacts,www.tsx.com,False,1,LIST_TERM,www.tsx.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
TMX_LISTED_DIRECTORY,CA_TSX,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-corporate-finance-manual,www.tsx.com,False,1,LIST_TERM,www.tsx.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
TMX_LISTED_DIRECTORY,CA_TSX,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-market-information,www.tsx.com,False,1,LIST_TERM,www.tsx.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
TMX_LISTED_DIRECTORY,CA_TSX,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-passport,www.tsx.com,False,1,LIST_TERM,www.tsx.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
TMX_LISTED_DIRECTORY,CA_TSX,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-sandbox,www.tsx.com,False,1,LIST_TERM,www.tsx.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
EU_SIX_EQUITIES,EU_PRIMARY_EXCHANGES,https://ibt.six-group.com/issuers/services/connexor/ibt2/login_en.html,ibt.six-group.com,False,0,LOW_SIGNAL_LINK,ibt.six-group.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
EU_XETRA_SHARES,EU_PRIMARY_EXCHANGES,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Issuer-Services,www.cashmarket.deutsche-boerse.com,False,0,LOW_SIGNAL_LINK,www.cashmarket.deutsche-boerse.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
EU_XETRA_SHARES,EU_PRIMARY_EXCHANGES,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Issuer-Services/Data-Webservices,www.cashmarket.deutsche-boerse.com,False,0,LOW_SIGNAL_LINK,www.cashmarket.deutsche-boerse.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
EU_XETRA_SHARES,EU_PRIMARY_EXCHANGES,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Issuer-Services/Training,www.cashmarket.deutsche-boerse.com,False,0,LOW_SIGNAL_LINK,www.cashmarket.deutsche-boerse.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
EU_XETRA_SHARES,EU_PRIMARY_EXCHANGES,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Issuer-Services/events,www.cashmarket.deutsche-boerse.com,False,0,LOW_SIGNAL_LINK,www.cashmarket.deutsche-boerse.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
EU_XETRA_SHARES,EU_PRIMARY_EXCHANGES,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/issuer-profiles,www.cashmarket.deutsche-boerse.com,False,0,LOW_SIGNAL_LINK,www.cashmarket.deutsche-boerse.com,False,CANDIDATE_ONLY_NOT_VALIDATED_AS_BULK_SECURITY_TYPE_SOURCE
