Artifact_Path,Artifact_Blob_SHA,Stage_or_Version,Evidence_Type,Universe_Lineage,Rows,AsOf_or_PriceAsOf,Authority_Class,Usable_For_Current_Baseline,Reason
output_current_master_br_ibrx100_liquidity_v0_32/eurbrl_fx_history_v0.32.csv,e8d2ab206e862535016c079942dde5892d1cc870,0.32.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
output_current_master_br_ibrx100_liquidity_v0_32/liquidity_class_counts_v0.32.csv,4cb1c699748ccbc7e84ead01e277b109ca5611c2,0.32.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
output_current_master_br_ibrx100_liquidity_v0_32/manifest_v0.32.json,2ea23603c3765f89e6e8d7f2abf96eca5732a233,0.32.json,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
output_current_master_br_ibrx100_liquidity_v0_32/stage_checkpoint_v0.32.json,02a23ebcb68827f57b764629c69e096813f4e9b8,0.32.json,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
output_current_master_br_ibrx100_liquidity_v0_32/summary_v0.32.json,59e2fe0a2ebcb07a818071e065b8f16883cfabdb,0.32.json,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/eligibility_baseline_1633_v0.37.csv,b4e211a2744ba9e5f9687fb33f9db42096e7f7c4,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/eligibility_recompute_plan_v0.37.csv,0a09107eb780a81b1b104114539da25d509d9f2c,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/historical_eligibility_evidence_inventory_v0.37.csv,9c091a2ca41ecc4018e21ceeca06475c71b9fb1e,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/history_baseline_counts_v0.37.csv,a652b5b22c44486c19693a69678948af5ba84a53,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/liquidity_baseline_counts_v0.37.csv,3b6f6c033ea5dcb7d5b7bc9e27af52cfae8b4cbf,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/mapping_baseline_counts_v0.37.csv,15046a9c06895063d989da5eba47d51304da7d7a,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_current_master_research_partial_1633_baseline_v0_37/prior_eligibility_counts_v0.37.csv,c10d67a7424ba377ff75e4b4751dbf0f1db3b970,0.37.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_full_3663/mapping_audit.csv,8febe006ff72ead74147584db6f8b7c1261a0083,historical,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_g3/mapping_audit.csv,07eaa8a9a7233fdba0d8c07939b042ae0abdc0ad,historical,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_identity_audit/mapping_audit_v0.1.csv,799da3602837e25d5cc5b55994156cde1c1e8dd0,0.1.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_instrument_resolution_v0_10/eligibility_after_instrument_v0.10.csv,757c781823d89cbffe2b8907dadf7428f69a3f7c,0.10.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_instrument_resolution_v0_12/eligibility_after_instrument_v0.12.csv,a909953a5c20cb1eb440eaa76199c062034a562a,0.12.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_instrument_resolution_v0_14/eligibility_after_instrument_v0.14.csv,ae34a081a6e0dd6730f6bc604955b715a1dfdf62,0.14.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_instrument_resolution_v0_6/eligibility_after_instrument_v0.6.csv,5ea7ebcee2540ad429996b51790b35ab42704970,0.6.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_instrument_resolution_v0_7/eligibility_after_instrument_v0.7.csv,a0e61448bc010e530cd5d9e1aac1ee840e236dcd,0.7.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_instrument_resolution_v0_8/eligibility_after_instrument_v0.8.csv,a8e2a0593c00b69e3b6df9c471afbfc67f468a95,0.8.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_non_ready_remediation/listing_and_mapping_remediation_audit_v0.2.csv,f90078b1349fcb6eda0163e3091079f123c8b045,0.2.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_security_type_data_requalification_v0_27/data_or_fx_liquidity_recompute_counts_v0.27.csv,43c627a20b074ed27081e49467c30c7f93d7b4b9,0.27.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_security_type_data_requalification_v0_27/data_or_fx_liquidity_recompute_v0.27.csv,8c965d0cdf3621ef5990c73a300a0ccee1dee325,0.27.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_after_price_counts_v0.26.csv,79fca7516134e1e4cb7d80ed2566798c4ea02c7f,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_after_state_v0.26.csv,369ba211aed1754af83d0504dc5bf129212bb4eb,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_batch_log_v0.26.csv,ff628f79c4c27d8577fd45d55814ad98b8b6569e,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
