WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
SMOKE:HK:1299,AIA Group Ltd.,,Hong Kong,1299,SMOKE_TEST_REFERENCE,XHKG,HKD,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:HK:1299,1299.HK,EXPLICIT,READY,,491,491,0,0,0.012219959266802444,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:IN:RELIANCE,Reliance Industries Ltd.,,India,RELIANCE,SMOKE_TEST_REFERENCE,XNSE,INR,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:IN:RELIANCE,RELIANCE.NS,EXPLICIT,READY,,501,501,0,0,0.00998003992015968,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:IN:INFY,Infosys Ltd.,,India,INFY,SMOKE_TEST_REFERENCE,XNSE,INR,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:IN:INFY,INFY.NS,EXPLICIT,READY,,501,501,0,0,0.00998003992015968,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:IN:HDFCBANK,HDFC Bank Ltd.,,India,HDFCBANK,SMOKE_TEST_REFERENCE,XNSE,INR,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:IN:HDFCBANK,HDFCBANK.NS,EXPLICIT,READY,,501,501,0,0,0.00998003992015968,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:AU:BHP,BHP Group Ltd.,,Australia,BHP,SMOKE_TEST_REFERENCE,XASX,AUD,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:AU:BHP,BHP.AX,EXPLICIT,READY,,508,508,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:AU:CBA,Commonwealth Bank of Australia,,Australia,CBA,SMOKE_TEST_REFERENCE,XASX,AUD,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:AU:CBA,CBA.AX,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,508,507,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:AU:CSL,CSL Ltd.,,Australia,CSL,SMOKE_TEST_REFERENCE,XASX,AUD,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:AU:CSL,CSL.AX,EXPLICIT,READY,,508,508,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:19+00:00,YF-20260823T173019071641-54025576,
SMOKE:BR:PETR4,Petroleo Brasileiro SA,,Brazil,PETR4,SMOKE_TEST_REFERENCE,BVMF,BRL,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:BR:PETR4,PETR4.SA,EXPLICIT,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:20+00:00,YF-20260823T173020042106-b07a630c,
SMOKE:BR:VALE3,Vale SA,,Brazil,VALE3,SMOKE_TEST_REFERENCE,BVMF,BRL,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:BR:VALE3,VALE3.SA,EXPLICIT,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:20+00:00,YF-20260823T173020042106-b07a630c,
SMOKE:BR:ITUB4,Itau Unibanco Holding SA,,Brazil,ITUB4,SMOKE_TEST_REFERENCE,BVMF,BRL,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:BR:ITUB4,ITUB4.SA,EXPLICIT,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:20+00:00,YF-20260823T173020042106-b07a630c,
SMOKE:ZA:NPN,Naspers Ltd.,,South Africa,NPN,SMOKE_TEST_REFERENCE,XJSE,ZAR,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:ZA:NPN,NPN.JO,EXPLICIT,READY,,501,501,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:20+00:00,YF-20260823T173020042106-b07a630c,
SMOKE:ZA:SOL,Sasol Ltd.,,South Africa,SOL,SMOKE_TEST_REFERENCE,XJSE,ZAR,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:ZA:SOL,SOL.JO,EXPLICIT,READY,,501,501,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:20+00:00,YF-20260823T173020042106-b07a630c,
SMOKE:ZA:SBK,Standard Bank Group Ltd.,,South Africa,SBK,SMOKE_TEST_REFERENCE,XJSE,ZAR,SMOKE_CROSS_MARKET,SMOKE_CROSS_MARKET,SMOKE:ZA:SBK,SBK.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,500,0,2,0.0,2024-08-21,2026-08-21,2026-08-23T17:30:20+00:00,YF-20260823T173020042106-b07a630c,
