ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:SRC:ZA_TOP40:3CA42D3A25639D8E,SOLBE1.JO,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,9,0.48902195608782434,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:IESC,IESC,EXPLICIT,STALE,LAST_BAR_TOO_OLD,477,476,0,0,0.0,2024-08-22,2026-07-17,2026-08-23T23:05:10+00:00,YF-20260823T230506104693-ce64cbcf,
WS:US:MNST,MNST,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,500,500,0,5,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:XASX:XYX,XYX.AX,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
WS:XMEX:ALFAA,ALFAA.MX,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
WS:XNZE:GMT,GMT.NZ,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
