ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XPAR:CARR.PA,CARR.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:45+00:00,YF-20260902T153938424261-82639861,NO_DATA_IN_BATCH
WS:XPAR:CVO.PA,CVO.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:45+00:00,YF-20260902T153938424261-82639861,NO_DATA_IN_BATCH
WS:XPAR:DANO.PA,DANO.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:DAST.PA,DAST.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:ENGIE.PA,ENGIE.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:ESLX.PA,ESLX.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:EUFI.PA,EUFI.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:EXHO.PA,EXHO.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:FOUG.PA,FOUG.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:GETP.PA,GETP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:GFCP.PA,GFCP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:HRMS.PA,HRMS.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:LEGD.PA,LEGD.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:LOIM.PA,LOIM.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:LVMH.PA,LVMH.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:MICP.PA,MICP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:NEXS.PA,NEXS.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:ORAN.PA,ORAN.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:OREP.PA,OREP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:PERP.PA,PERP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:PRTP.PA,PRTP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:PUBP.PA,PUBP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:RENA.PA,RENA.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:RUBF.PA,RUBF.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SASY.PA,SASY.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SCHN.PA,SCHN.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SCOR.PA,SCOR.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SGEF.PA,SGEF.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SGOB.PA,SGOB.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SOGN.PA,SOGN.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SOIT.PA,SOIT.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:SOPR.PA,SOPR.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:STDM.PA,STDM.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:TCFP.PA,TCFP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:TEPRF.PA,TEPRF.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:TTEF.PA,TTEF.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:VLLP.PA,VLLP.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XPAR:VLOF.PA,VLOF.PA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XSTO:AVANZ.ST,AVANZ.ST,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XSTO:EVOG.ST,EVOG.ST,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XSTO:SOBIV.ST,SOBIV.ST,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XTSE:IAU,IAU.TO,FROZEN_V0_39_DQ_REPAIR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:48+00:00,YF-20260902T153947424181-b0a22dc7-R,NO_DATA_IN_BATCH
WS:XTSE:LAC,LAC.TO,FROZEN_V0_39_DQ_REPAIR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:48+00:00,YF-20260902T153947424181-b0a22dc7-R,NO_DATA_IN_BATCH
WS:XWAR:ACPP.WA,ACPP.WA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWAR:ALEP.WA,ALEP.WA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWAR:LPPP.WA,LPPP.WA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWAR:MILP.WA,MILP.WA,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:ATSV.VI,ATSV.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:BAWG.VI,BAWG.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:ERST.VI,ERST.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:OMVV.VI,OMVV.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:RBIV.VI,RBIV.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:VERB.VI,VERB.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:VOES.VI,VOES.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
WS:XWBO:WBSV.VI,WBSV.VI,FROZEN_V0_39_EXACT_RETRY,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-02T15:39:47+00:00,YF-20260902T153945281323-21e5f79b,NO_DATA_IN_BATCH
