batch_id,source_id,started_utc,finished_utc,symbol_count,received_count,missing_count,retry_count,repair_pass,status,error_text
YF-20260902T153930252312-82639861,YFINANCE_FREE,2026-09-02T15:39:30+00:00,2026-09-02T15:39:36+00:00,100,0,100,0,0,PARTIAL,
YF-20260902T153936307264-21e5f79b,YFINANCE_FREE,2026-09-02T15:39:36+00:00,2026-09-02T15:39:38+00:00,51,0,51,0,0,PARTIAL,
YF-20260902T153938424261-82639861,YFINANCE_FREE,2026-09-02T15:39:38+00:00,2026-09-02T15:39:45+00:00,100,0,100,0,0,PARTIAL,
YF-20260902T153945281323-21e5f79b,YFINANCE_FREE,2026-09-02T15:39:45+00:00,2026-09-02T15:39:47+00:00,51,0,51,0,0,PARTIAL,
YF-20260902T153947424181-b0a22dc7-R,YFINANCE_FREE,2026-09-02T15:39:47+00:00,2026-09-02T15:39:48+00:00,7,4,3,0,1,PARTIAL,
