ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XLON:ROR.L,ROR.L,DERIVED_RULE_NORMALIZED,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,508,508,0,1,0.0,2024-08-28,2026-08-28,2026-09-01T04:50:04+00:00,YF-20260901T045004149351-78862e8c-R,NO_DATA_IN_BATCH
WS:XLON:RS1R.L,RS1R.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:SHCS.L,SHCS.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:SJP.L,SJP.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:TCAPI.L,TCAPI.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMAD:AMA.MC,AMA.MC,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMAD:ENAG.MC,ENAG.MC,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMAD:GRLS.MC,GRLS.MC,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMAD:REDE.MC,REDE.MC,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMAD:SABE.MC,SABE.MC,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:A2.MI,A2.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:AZMT.MI,AZMT.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:BCU.MI,BCU.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:CPRI.MI,CPRI.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:CRDI.MI,CRDI.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:EMII.MI,EMII.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XMIL:ENEI.MI,ENEI.MI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
