Security_Key,Source_WS_ID,Family,Constituents,Missing_Constituents,Binding_Status,Numeric_Family_Column_Created
WSSEC:WS:XNAS:LITE,WS:XNAS:LITE,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LIVN,WS:XNAS:LIVN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LNT,WS:XNAS:LNT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LNTH,WS:XNAS:LNTH,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LOPE,WS:XNAS:LOPE,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LSCC,WS:XNAS:LSCC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LSTR,WS:XNAS:LSTR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:LULU,WS:XNAS:LULU,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MANH,WS:XNAS:MANH,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MAR,WS:XNAS:MAR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MAT,WS:XNAS:MAT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MCHP,WS:XNAS:MCHP,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MDLZ,WS:XNAS:MDLZ,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MEDP,WS:XNAS:MEDP,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:META,WS:XNAS:META,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MIDD,WS:XNAS:MIDD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MKSI,WS:XNAS:MKSI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MORN,WS:XNAS:MORN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MPWR,WS:XNAS:MPWR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MRNA,WS:XNAS:MRNA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MRVL,WS:XNAS:MRVL,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MSFT,WS:XNAS:MSFT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MTSI,WS:XNAS:MTSI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MU,WS:XNAS:MU,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:MZTI,WS:XNAS:MZTI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NBIX,WS:XNAS:NBIX,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NDAQ,WS:XNAS:NDAQ,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NDSN,WS:XNAS:NDSN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NFLX,WS:XNAS:NFLX,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NOVT,WS:XNAS:NOVT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NTNX,WS:XNAS:NTNX,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NTRS,WS:XNAS:NTRS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NVDA,WS:XNAS:NVDA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NWE,WS:XNAS:NWE,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NXST,WS:XNAS:NXST,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:NXT,WS:XNAS:NXT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ODFL,WS:XNAS:ODFL,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:OKTA,WS:XNAS:OKTA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:OLED,WS:XNAS:OLED,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:OLLI,WS:XNAS:OLLI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ON,WS:XNAS:ON,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ONB,WS:XNAS:ONB,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:OPCH,WS:XNAS:OPCH,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ORLY,WS:XNAS:ORLY,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:OZK,WS:XNAS:OZK,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PANW,WS:XNAS:PANW,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PAYX,WS:XNAS:PAYX,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PCAR,WS:XNAS:PCAR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PCTY,WS:XNAS:PCTY,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PEGA,WS:XNAS:PEGA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PPC,WS:XNAS:PPC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PTC,WS:XNAS:PTC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:QLYS,WS:XNAS:QLYS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:RGEN,WS:XNAS:RGEN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:RGLD,WS:XNAS:RGLD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:RMBS,WS:XNAS:RMBS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ROIV,WS:XNAS:ROIV,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ROKU,WS:XNAS:ROKU,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ROST,WS:XNAS:ROST,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SAIA,WS:XNAS:SAIA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SAIC,WS:XNAS:SAIC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SANM,WS:XNAS:SANM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SBUX,WS:XNAS:SBUX,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SEIC,WS:XNAS:SEIC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SFM,WS:XNAS:SFM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SHC,WS:XNAS:SHC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SIGI,WS:XNAS:SIGI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SIRI,WS:XNAS:SIRI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SITM,WS:XNAS:SITM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SLAB,WS:XNAS:SLAB,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VC,WS:XNAS:VC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VRSK,WS:XNAS:VRSK,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VRSN,WS:XNAS:VRSN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VRTX,WS:XNAS:VRTX,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:VTRS,WS:XNAS:VTRS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WBD,WS:XNAS:WBD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WDC,WS:XNAS:WDC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WFRD,WS:XNAS:WFRD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WING,WS:XNAS:WING,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WMG,WS:XNAS:WMG,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WMT,WS:XNAS:WMT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WTFC,WS:XNAS:WTFC,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WWD,WS:XNAS:WWD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:WYNN,WS:XNAS:WYNN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:XRAY,WS:XNAS:XRAY,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ZBRA,WS:XNAS:ZBRA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNAS:ZION,WS:XNAS:ZION,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:A,WS:XNYS:A,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AA,WS:XNYS:AA,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ABBV,WS:XNYS:ABBV,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ABT,WS:XNYS:ABT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ACI,WS:XNYS:ACI,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ACM,WS:XNYS:ACM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ADM,WS:XNYS:ADM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AEE,WS:XNYS:AEE,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AEP,WS:XNYS:AEP,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AES,WS:XNYS:AES,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AFG,WS:XNYS:AFG,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AFL,WS:XNYS:AFL,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AGCO,WS:XNYS:AGCO,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AIG,WS:XNYS:AIG,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AIT,WS:XNYS:AIT,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AIZ,WS:XNYS:AIZ,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AJG,WS:XNYS:AJG,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ALB,WS:XNYS:ALB,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ALK,WS:XNYS:ALK,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ALL,WS:XNYS:ALL,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ALLY,WS:XNYS:ALLY,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ALSN,WS:XNYS:ALSN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ALV,WS:XNYS:ALV,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AM,WS:XNYS:AM,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AME,WS:XNYS:AME,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AMG,WS:XNYS:AMG,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AMP,WS:XNYS:AMP,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AN,WS:XNYS:AN,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ANF,WS:XNYS:ANF,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AOS,WS:XNYS:AOS,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:APD,WS:XNYS:APD,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:APG,WS:XNYS:APG,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:APH,WS:XNYS:APH,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:AR,WS:XNYS:AR,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ARES,WS:XNYS:ARES,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
WSSEC:WS:XNYS:ARMK,WS:XNYS:ARMK,RECENT_IMPULSE_DESCRIPTORS,R5;R20;R60;DailyMove_Over_ATR14;RVOL20,,READY,NO
