Security_Key,Source_WS_ID,Feature,Materialized,Independent,Exact_Match
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,EMA20_Slope_5,0.012145089393143405,0.012145089393143405,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,EMA50_Slope_10,0.013813455000569075,0.013813455000569075,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,Range5_Pct,0.0392156496088299,0.0392156496088299,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,Range10_Pct,0.07009805548608174,0.07009805548608174,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,RangeCompression_5_20,0.45976973695028067,0.45976973695028067,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,RangeCompression_10_20,0.8218393639539562,0.8218393639539562,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,RVOL20,1.3275853792017513,1.3275853792017513,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,Gap_Over_ATR14,0.08431230681330404,0.08431230681330404,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,DailyMove_Over_ATR14,0.6112772907736963,0.6112772907736963,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,Dist_High20,-0.020643317654860383,-0.020643317654860383,True
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,Dist_High60,-0.0949423784416471,-0.0949423784416471,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,EMA20_Slope_5,0.033257635653620055,0.033257635653620055,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,EMA50_Slope_10,0.04781760204404284,0.04781760204404284,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,Range5_Pct,0.10788383951938556,0.10788383951938556,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,Range10_Pct,0.1184459173853999,0.1184459173853999,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,RangeCompression_5_20,0.5200001109730114,0.5200001109730114,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,RangeCompression_10_20,0.5709093267267401,0.5709093267267401,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,RVOL20,0.8719284485079781,0.8719284485079781,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,Gap_Over_ATR14,0.009354293939423806,0.009354293939423806,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,DailyMove_Over_ATR14,-0.1590194286719253,-0.1590194286719253,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,Dist_High20,-0.05152059015207611,-0.05152059015207611,True
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,Dist_High60,-0.05152059015207611,-0.05152059015207611,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,EMA20_Slope_5,-0.002624181135105208,-0.002624181135105208,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,EMA50_Slope_10,0.0006052090474895078,0.0006052090474895078,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,Range5_Pct,0.07551725979509025,0.07551725979509025,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,Range10_Pct,0.08379311397157867,0.08379311397157867,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,RangeCompression_5_20,0.7877697817046889,0.7877697817046889,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,RangeCompression_10_20,0.8741006133016265,0.8741006133016265,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,RVOL20,1.2319794966717688,1.2319794966717688,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,Gap_Over_ATR14,0.041821531408220196,0.041821531408220196,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,DailyMove_Over_ATR14,-0.47396672043782284,-0.47396672043782284,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,Dist_High20,-0.06991662231683515,-0.06991662231683515,True
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,Dist_High60,-0.14226563673229498,-0.14226563673229498,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,EMA20_Slope_5,0.012809245590301943,0.012809245590301943,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,EMA50_Slope_10,0.022992609879057158,0.022992609879057158,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,Range5_Pct,0.04540867880210035,0.04540867880210035,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,Range10_Pct,0.05933397925281974,0.05933397925281974,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,RangeCompression_5_20,0.5851753668854618,0.5851753668854618,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,RangeCompression_10_20,0.7646287889009706,0.7646287889009706,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,RVOL20,1.1326270535851375,1.1326270535851375,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,Gap_Over_ATR14,0.04860093731644168,0.04860093731644168,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,DailyMove_Over_ATR14,0.3476706840412143,0.3476706840412143,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,Dist_High20,-0.004320308554703112,-0.004320308554703112,True
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,Dist_High60,-0.035898457131435246,-0.035898457131435246,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,EMA20_Slope_5,0.010514183840683033,0.010514183840683033,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,EMA50_Slope_10,0.016155864374331363,0.016155864374331363,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,Range5_Pct,0.04044118936086572,0.04044118936086572,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,Range10_Pct,0.06948526972924206,0.06948526972924206,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,RangeCompression_5_20,0.5116281751815751,0.5116281751815751,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,RangeCompression_10_20,0.8790696395287872,0.8790696395287872,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,RVOL20,0.6816173413646076,0.6816173413646076,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,Gap_Over_ATR14,0.19207199822362905,0.19207199822362905,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,DailyMove_Over_ATR14,-0.7957302142210994,-0.7957302142210994,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,Dist_High20,-0.03374773955469135,-0.03374773955469135,True
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,Dist_High60,-0.03374773955469135,-0.03374773955469135,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,EMA20_Slope_5,0.01574251536252813,0.01574251536252813,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,EMA50_Slope_10,0.016051030388580356,0.016051030388580356,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,Range5_Pct,0.049457457270915786,0.049457457270915786,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,Range10_Pct,0.06409288031967605,0.06409288031967605,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,RangeCompression_5_20,0.4206006756762288,0.4206006756762288,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,RangeCompression_10_20,0.5450645919951932,0.5450645919951932,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,RVOL20,0.8066020218691975,0.8066020218691975,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,Gap_Over_ATR14,0.2997743888724813,0.2997743888724813,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,DailyMove_Over_ATR14,-0.36972161921478813,-0.36972161921478813,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,Dist_High20,-0.030102778361797644,-0.030102778361797644,True
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,Dist_High60,-0.035531737139229524,-0.035531737139229524,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,EMA20_Slope_5,-0.0034390049854348126,-0.0034390049854348126,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,EMA50_Slope_10,-0.02752154632807091,-0.02752154632807091,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,Range5_Pct,0.0665450797143915,0.0665450797143915,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,Range10_Pct,0.07019138426127929,0.07019138426127929,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,RangeCompression_5_20,0.5447761034694549,0.5447761034694549,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,RangeCompression_10_20,0.5746268391157583,0.5746268391157583,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,RVOL20,0.8213103944371178,0.8213103944371178,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,Gap_Over_ATR14,0.07244196027298183,0.07244196027298183,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,DailyMove_Over_ATR14,-0.4829502399672055,-0.4829502399672055,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,Dist_High20,-0.07504210922530363,-0.07504210922530363,True
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,Dist_High60,-0.2792378400417511,-0.2792378400417511,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,EMA20_Slope_5,-0.010172719228857652,-0.010172719228857652,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,EMA50_Slope_10,-0.003728072420464912,-0.003728072420464912,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,Range5_Pct,0.06722184394211418,0.06722184394211418,True
