WS_ID,Yahoo_Symbol,Yahoo_Mapping_Status,Primary_Ticker,Primary_MIC,Primary_Currency
WS:US:CPRT,CPRT,EXPLICIT,CPRT,,USD
WS:XTKS:6723,6723.T,EXPLICIT,6723,XTKS,JPY
WS:XSHE:002466,002466.SZ,EXPLICIT,002466,XSHE,CNY
WS:US:ENTG,ENTG,EXPLICIT,ENTG,,USD
WS:ISIN:TW0002368008,2368.TW,EXPLICIT,2368,XTAI,TWD
WS:US:IDXX,IDXX,EXPLICIT,IDXX,,USD
WS:XSHE:002460,002460.SZ,EXPLICIT,002460,XSHE,CNY
WS:US:EW,EW,EXPLICIT,EW,,USD
WS:US:LYV,LYV,EXPLICIT,LYV,,USD
WS:US:WAB,WAB,EXPLICIT,WAB,,USD
WS:US:AON,AON,EXPLICIT,AON,,USD
WS:US:RSG,RSG,EXPLICIT,RSG,,USD
WS:US:EXC,EXC,EXPLICIT,EXC,,USD
WS:US:TOST,TOST,EXPLICIT,TOST,,USD
WS:US:EME,EME,EXPLICIT,EME,,USD
WS:US:ROP,ROP,EXPLICIT,ROP,,USD
WS:ISIN:TW0003008009,3008.TW,EXPLICIT,3008,XTAI,TWD
WS:US:P,P,EXPLICIT,P,,USD
WS:US:ATI,ATI,EXPLICIT,ATI,,USD
WS:US:NDAQ,NDAQ,EXPLICIT,NDAQ,,USD
WS:XASX:BHP,BHP.AX,EXPLICIT,BHP,XASX,AUD
WS:US:SPG,SPG,EXPLICIT,SPG,,USD
WS:XTKS:6954,6954.T,EXPLICIT,6954,XTKS,JPY
WS:US:STT,STT,EXPLICIT,STT,,USD
WS:US:TLN,TLN,EXPLICIT,TLN,,USD
WS:XTAI:6669,6669.TW,EXPLICIT,6669,XTAI,TWD
WS:XSHE:002714,002714.SZ,EXPLICIT,002714,XSHE,CNY
WS:US:VTR,VTR,EXPLICIT,VTR,,USD
WS:US:RMD,RMD,EXPLICIT,RMD,,USD
WS:US:DKS,DKS,EXPLICIT,DKS,,USD
WS:US:CMS,CMS,EXPLICIT,CMS,,USD
WS:US:CLSK,CLSK,EXPLICIT,CLSK,,USD
WS:US:CF,CF,EXPLICIT,CF,,USD
WS:XSHG:600089,600089.SS,EXPLICIT,600089,XSHG,CNY
WS:US:SMTC,SMTC,EXPLICIT,SMTC,,USD
WS:US:CELH,CELH,EXPLICIT,CELH,,USD
WS:US:NCLH,NCLH,EXPLICIT,NCLH,,USD
WS:US:ITW,ITW,EXPLICIT,ITW,,USD
WS:XTKS:7735,7735.T,EXPLICIT,7735,XTKS,JPY
WS:US:GRMN,GRMN,EXPLICIT,GRMN,,USD
WS:US:APD,APD,EXPLICIT,APD,,USD
WS:US:HUBB,HUBB,EXPLICIT,HUBB,,USD
WS:XSHE:300661,300661.SZ,EXPLICIT,300661,XSHE,CNY
WS:US:DOW,DOW,EXPLICIT,DOW,,USD
WS:US:SN,SN,EXPLICIT,SN,,USD
WS:US:ULTA,ULTA,EXPLICIT,ULTA,,USD
WS:US:CBOE,CBOE,EXPLICIT,CBOE,,USD
WS:US:ZBRA,ZBRA,EXPLICIT,ZBRA,,USD
WS:US:CNP,CNP,EXPLICIT,CNP,,USD
WS:US:ALB,ALB,EXPLICIT,ALB,,USD
WS:US:BURL,BURL,EXPLICIT,BURL,,USD
WS:US:LYB,LYB,EXPLICIT,LYB,,USD
WS:US:SITM,SITM,EXPLICIT,SITM,,USD
WS:US:STLD,STLD,EXPLICIT,STLD,,USD
WS:US:SYY,SYY,EXPLICIT,SYY,,USD
WS:US:PSA,PSA,EXPLICIT,PSA,,USD
WS:US:ED,ED,EXPLICIT,ED,,USD
WS:US:CRL,CRL,EXPLICIT,CRL,,USD
WS:XTKS:4063,4063.T,EXPLICIT,4063,XTKS,JPY
WS:XSHG:603501,603501.SS,EXPLICIT,603501,XSHG,CNY
WS:US:GPN,GPN,EXPLICIT,GPN,,USD
WS:US:PPL,PPL,EXPLICIT,PPL,,USD
WS:US:DT,DT,EXPLICIT,DT,,USD
WS:BVMF:VALE3,VALE3.SA,EXPLICIT,VALE3,BVMF,BRL
WS:XSHG:601988,601988.SS,EXPLICIT,601988,XSHG,CNY
WS:XASX:CBA,CBA.AX,EXPLICIT,CBA,XASX,AUD
WS:US:EXE,EXE,EXPLICIT,EXE,,USD
WS:US:DINO,DINO,EXPLICIT,DINO,,USD
WS:US:LII,LII,EXPLICIT,LII,,USD
WS:US:BBY,BBY,EXPLICIT,BBY,,USD
WS:US:PRU,PRU,EXPLICIT,PRU,,USD
WS:XSHG:600989,600989.SS,EXPLICIT,600989,XSHG,CNY
WS:XTKS:4004,4004.T,EXPLICIT,4004,XTKS,JPY
WS:US:CLX,CLX,EXPLICIT,CLX,,USD
WS:US:NXT,NXT,EXPLICIT,NXT,,USD
WS:US:DPZ,DPZ,EXPLICIT,DPZ,,USD
WS:XSHE:002028,002028.SZ,EXPLICIT,002028,XSHE,CNY
WS:US:SYF,SYF,EXPLICIT,SYF,,USD
WS:US:HSY,HSY,EXPLICIT,HSY,,USD
WS:US:VRSK,VRSK,EXPLICIT,VRSK,,USD
WS:US:AFL,AFL,EXPLICIT,AFL,,USD
WS:XSHE:000630,000630.SZ,EXPLICIT,000630,XSHE,CNY
WS:XSHG:688183,688183.SS,EXPLICIT,688183,XSHG,CNY
WS:US:FIS,FIS,EXPLICIT,FIS,,USD
WS:XSHG:601872,601872.SS,EXPLICIT,601872,XSHG,CNY
WS:US:A,A,EXPLICIT,A,,USD
WS:XSHG:601166,601166.SS,EXPLICIT,601166,XSHG,CNY
WS:US:MTB,MTB,EXPLICIT,MTB,,USD
WS:XSHE:000792,000792.SZ,EXPLICIT,000792,XSHE,CNY
WS:US:VMRK,VMRK,EXPLICIT,VMRK,,USD
WS:US:NI,NI,EXPLICIT,NI,,USD
WS:US:IT,IT,EXPLICIT,IT,,USD
WS:US:HST,HST,EXPLICIT,HST,,USD
WS:ISIN:KYG022421088,3661.TW,EXPLICIT,3661,XTAI,TWD
WS:US:FFIV,FFIV,EXPLICIT,FFIV,,USD
WS:US:DLTR,DLTR,EXPLICIT,DLTR,,USD
WS:US:VMC,VMC,EXPLICIT,VMC,,USD
WS:XSHE:002422,002422.SZ,EXPLICIT,002422,XSHE,CNY
WS:XSHG:601888,601888.SS,EXPLICIT,601888,XSHG,CNY
WS:XTKS:9432,9432.T,EXPLICIT,9432,XTKS,JPY
WS:US:CASY,CASY,EXPLICIT,CASY,,USD
WS:US:AA,AA,EXPLICIT,AA,,USD
WS:US:ZBH,ZBH,EXPLICIT,ZBH,,USD
WS:US:OTIS,OTIS,EXPLICIT,OTIS,,USD
WS:XSHE:002241,002241.SZ,EXPLICIT,002241,XSHE,CNY
WS:US:PINS,PINS,EXPLICIT,PINS,,USD
WS:US:CNC,CNC,EXPLICIT,CNC,,USD
WS:XTKS:8766,8766.T,EXPLICIT,8766,XTKS,JPY
WS:US:TYL,TYL,EXPLICIT,TYL,,USD
WS:US:STZ,STZ,EXPLICIT,STZ,,USD
WS:ISIN:KYG114741062,3665.TW,EXPLICIT,3665,XTAI,TWD
WS:US:EIX,EIX,EXPLICIT,EIX,,USD
WS:XTKS:6752,6752.T,EXPLICIT,6752,XTKS,JPY
WS:XSHE:000975,000975.SZ,EXPLICIT,000975,XSHE,CNY
WS:US:TECH,TECH,EXPLICIT,TECH,,USD
WS:XSHE:000651,000651.SZ,EXPLICIT,000651,XSHE,CNY
WS:US:DRI,DRI,EXPLICIT,DRI,,USD
WS:US:AMKR,AMKR,EXPLICIT,AMKR,,USD
WS:US:DG,DG,EXPLICIT,DG,,USD
WS:US:RRX,RRX,EXPLICIT,RRX,,USD
WS:US:RF,RF,EXPLICIT,RF,,USD
WS:US:UTHR,UTHR,EXPLICIT,UTHR,,USD
WS:US:FTI,FTI,EXPLICIT,FTI,,USD
WS:XSHE:002049,002049.SZ,EXPLICIT,002049,XSHE,CNY
WS:US:WEC,WEC,EXPLICIT,WEC,,USD
WS:US:AMP,AMP,EXPLICIT,AMP,,USD
WS:US:JBHT,JBHT,EXPLICIT,JBHT,,USD
WS:US:CHRW,CHRW,EXPLICIT,CHRW,,USD
WS:US:KNX,KNX,EXPLICIT,KNX,,USD
WS:US:VICI,VICI,EXPLICIT,VICI,,USD
WS:US:CBRE,CBRE,EXPLICIT,CBRE,,USD
WS:US:ETR,ETR,EXPLICIT,ETR,,USD
WS:US:AIG,AIG,EXPLICIT,AIG,,USD
WS:XSHG:600160,600160.SS,EXPLICIT,600160,XSHG,CNY
WS:US:GEHC,GEHC,EXPLICIT,GEHC,,USD
WS:XTKS:7013,7013.T,EXPLICIT,7013,XTKS,JPY
WS:XSHE:002230,002230.SZ,EXPLICIT,002230,XSHE,CNY
WS:US:CFG,CFG,EXPLICIT,CFG,,USD
WS:US:CPAY,CPAY,EXPLICIT,CPAY,,USD
WS:XSHG:600938,600938.SS,EXPLICIT,600938,XSHG,CNY
WS:XSHG:601857,601857.SS,EXPLICIT,601857,XSHG,CNY
WS:US:ETSY,ETSY,EXPLICIT,ETSY,,USD
WS:US:VIAV,VIAV,EXPLICIT,VIAV,,USD
WS:US:MTD,MTD,EXPLICIT,MTD,,USD
WS:US:GNRC,GNRC,EXPLICIT,GNRC,,USD
WS:US:USFD,USFD,EXPLICIT,USFD,,USD
WS:US:BROS,BROS,EXPLICIT,BROS,,USD
WS:US:LVS,LVS,EXPLICIT,LVS,,USD
WS:XSHG:601939,601939.SS,EXPLICIT,601939,XSHG,CNY
WS:US:DECK,DECK,EXPLICIT,DECK,,USD
WS:US:CDW,CDW,EXPLICIT,CDW,,USD
WS:XSHG:600887,600887.SS,EXPLICIT,600887,XSHG,CNY
WS:US:THC,THC,EXPLICIT,THC,,USD
WS:US:APA,APA,EXPLICIT,APA,,USD
WS:US:PODD,PODD,EXPLICIT,PODD,,USD
WS:US:RL,RL,EXPLICIT,RL,,USD
WS:US:BR,BR,EXPLICIT,BR,,USD
WS:XSHG:601211,601211.SS,EXPLICIT,601211,XSHG,CNY
WS:US:VRSN,VRSN,EXPLICIT,VRSN,,USD
WS:XTKS:6503,6503.T,EXPLICIT,6503,XTKS,JPY
WS:US:SW,SW,EXPLICIT,SW,,USD
WS:US:EAT,EAT,EXPLICIT,EAT,,USD
WS:US:WWD,WWD,EXPLICIT,WWD,,USD
WS:XTKS:8058,8058.T,EXPLICIT,8058,XTKS,JPY
WS:US:CG,CG,EXPLICIT,CG,,USD
WS:US:CAVA,CAVA,EXPLICIT,CAVA,,USD
WS:US:CW,CW,EXPLICIT,CW,,USD
WS:XSHE:300124,300124.SZ,EXPLICIT,300124,XSHE,CNY
WS:ISIN:TW0002301009,2301.TW,EXPLICIT,2301,XTAI,TWD
WS:XSHE:002602,002602.SZ,EXPLICIT,002602,XSHE,CNY
WS:US:HIG,HIG,EXPLICIT,HIG,,USD
WS:US:PBF,PBF,EXPLICIT,PBF,,USD
WS:US:RMBS,RMBS,EXPLICIT,RMBS,,USD
WS:US:NVR,NVR,EXPLICIT,NVR,,USD
WS:US:CLF,CLF,EXPLICIT,CLF,,USD
WS:US:KEY,KEY,EXPLICIT,KEY,,USD
WS:US:TDY,TDY,EXPLICIT,TDY,,USD
WS:US:FIVE,FIVE,EXPLICIT,FIVE,,USD
WS:US:D,D,EXPLICIT,D,,USD
WS:US:CAKE,CAKE,EXPLICIT,CAKE,,USD
WS:ISIN:TW0002345006,2345.TW,EXPLICIT,2345,XTAI,TWD
WS:US:EL,EL,EXPLICIT,EL,,USD
WS:US:EFX,EFX,EXPLICIT,EFX,,USD
WS:US:OVV,OVV,EXPLICIT,OVV,,USD
WS:US:FDS,FDS,EXPLICIT,FDS,,USD
WS:XSHE:300760,300760.SZ,EXPLICIT,300760,XSHE,CNY
WS:US:ROIV,ROIV,EXPLICIT,ROIV,,USD
WS:XSHG:601601,601601.SS,EXPLICIT,601601,XSHG,CNY
WS:US:ROL,ROL,EXPLICIT,ROL,,USD
WS:XTKS:6701,6701.T,EXPLICIT,6701,XTKS,JPY
WS:US:PEG,PEG,EXPLICIT,PEG,,USD
WS:US:FE,FE,EXPLICIT,FE,,USD
WS:US:DGX,DGX,EXPLICIT,DGX,,USD
WS:US:DOV,DOV,EXPLICIT,DOV,,USD
WS:XSHG:600031,600031.SS,EXPLICIT,600031,XSHG,CNY
WS:XSHE:002600,002600.SZ,EXPLICIT,002600,XSHE,CNY
WS:US:WCC,WCC,EXPLICIT,WCC,,USD
WS:XSHG:601088,601088.SS,EXPLICIT,601088,XSHG,CNY
WS:XTKS:6762,6762.T,EXPLICIT,6762,XTKS,JPY
WS:US:NBIX,NBIX,EXPLICIT,NBIX,,USD
WS:XSHG:601127,601127.SS,EXPLICIT,601127,XSHG,CNY
WS:US:LSCC,LSCC,EXPLICIT,LSCC,,USD
WS:XSHG:601919,601919.SS,EXPLICIT,601919,XSHG,CNY
WS:ISIN:TW0002382009,2382.TW,EXPLICIT,2382,XTAI,TWD
WS:US:SAIA,SAIA,EXPLICIT,SAIA,,USD
WS:US:SWK,SWK,EXPLICIT,SWK,,USD
WS:US:CSGP,CSGP,EXPLICIT,CSGP,,USD
WS:US:INCY,INCY,EXPLICIT,INCY,,USD
WS:US:DUOL,DUOL,EXPLICIT,DUOL,,USD
WS:US:LH,LH,EXPLICIT,LH,,USD
WS:US:OMC,OMC,EXPLICIT,OMC,,USD
WS:US:TKO,TKO,EXPLICIT,TKO,,USD
WS:XTKS:6367,6367.T,EXPLICIT,6367,XTKS,JPY
WS:XSHE:002532,002532.SZ,EXPLICIT,002532,XSHE,CNY
WS:US:DD,DD,EXPLICIT,DD,,USD
WS:US:WSM,WSM,EXPLICIT,WSM,,USD
WS:US:MKTX,MKTX,EXPLICIT,MKTX,,USD
WS:XTKS:5401,5401.T,EXPLICIT,5401,XTKS,JPY
WS:US:LDOS,LDOS,EXPLICIT,LDOS,,USD
WS:US:ELF,ELF,EXPLICIT,ELF,,USD
WS:XSHG:688396,688396.SS,EXPLICIT,688396,XSHG,CNY
WS:US:HALO,HALO,EXPLICIT,HALO,,USD
WS:XTKS:7267,7267.T,EXPLICIT,7267,XTKS,JPY
WS:US:CCI,CCI,EXPLICIT,CCI,,USD
WS:XSHE:000776,000776.SZ,EXPLICIT,000776,XSHE,CNY
WS:ISIN:INE040A01034,HDFCBANK.NS,EXPLICIT,HDFCBANK,XNSE,INR
WS:US:LUV,LUV,EXPLICIT,LUV,,USD
WS:ISIN:TW0003653002,3653.TW,EXPLICIT,3653,XTAI,TWD
WS:US:NTRS,NTRS,EXPLICIT,NTRS,,USD
WS:US:SGI,SGI,EXPLICIT,SGI,,USD
WS:US:BAX,BAX,EXPLICIT,BAX,,USD
WS:US:KTOS,KTOS,EXPLICIT,KTOS,,USD
WS:XTKS:7012,7012.T,EXPLICIT,7012,XTKS,JPY
WS:US:CHD,CHD,EXPLICIT,CHD,,USD
WS:XSHG:600406,600406.SS,EXPLICIT,600406,XSHG,CNY
WS:US:MAS,MAS,EXPLICIT,MAS,,USD
WS:US:RBA,RBA,EXPLICIT,RBA,,USD
WS:US:XYL,XYL,EXPLICIT,XYL,,USD
WS:US:IRM,IRM,EXPLICIT,IRM,,USD
WS:XSHG:605117,605117.SS,EXPLICIT,605117,XSHG,CNY
WS:US:DTE,DTE,EXPLICIT,DTE,,USD
WS:US:XPO,XPO,EXPLICIT,XPO,,USD
WS:XSHG:600875,600875.SS,EXPLICIT,600875,XSHG,CNY
WS:US:LYFT,LYFT,EXPLICIT,LYFT,,USD
WS:US:GWRE,GWRE,EXPLICIT,GWRE,,USD
WS:XSHG:601012,601012.SS,EXPLICIT,601012,XSHG,CNY
WS:US:AVAV,AVAV,EXPLICIT,AVAV,,USD
WS:ISIN:TW0002360005,2360.TW,EXPLICIT,2360,XTAI,TWD
WS:XSHE:300803,300803.SZ,EXPLICIT,300803,XSHE,CNY
WS:XSHG:600188,600188.SS,EXPLICIT,600188,XSHG,CNY
WS:US:BIIB,BIIB,EXPLICIT,BIIB,,USD
WS:XSHG:605499,605499.SS,EXPLICIT,605499,XSHG,CNY
WS:US:PR,PR,EXPLICIT,PR,,USD
WS:XTKS:9433,9433.T,EXPLICIT,9433,XTKS,JPY
WS:XSHG:601628,601628.SS,EXPLICIT,601628,XSHG,CNY
WS:US:ATO,ATO,EXPLICIT,ATO,,USD
WS:XSHE:002648,002648.SZ,EXPLICIT,002648,XSHE,CNY
WS:US:VICR,VICR,EXPLICIT,VICR,,USD
WS:US:TROW,TROW,EXPLICIT,TROW,,USD
WS:US:WST,WST,EXPLICIT,WST,,USD
WS:XSHG:601689,601689.SS,EXPLICIT,601689,XSHG,CNY
WS:US:GDDY,GDDY,EXPLICIT,GDDY,,USD
WS:US:LEN,LEN,EXPLICIT,LEN,,USD
WS:US:APTV,APTV,EXPLICIT,APTV,,USD
WS:US:PTC,PTC,EXPLICIT,PTC,,USD
WS:US:EPAM,EPAM,EXPLICIT,EPAM,,USD
WS:US:WTW,WTW,EXPLICIT,WTW,,USD
WS:US:PNR,PNR,EXPLICIT,PNR,,USD
WS:XTKS:2914,2914.T,EXPLICIT,2914,XTKS,JPY
WS:XSHG:600809,600809.SS,EXPLICIT,600809,XSHG,CNY
WS:US:TSN,TSN,EXPLICIT,TSN,,USD
WS:US:ALLE,ALLE,EXPLICIT,ALLE,,USD
WS:US:SEI,SEI,EXPLICIT,SEI,,USD
WS:US:JAZZ,JAZZ,EXPLICIT,JAZZ,,USD
WS:US:VTRS,VTRS,EXPLICIT,VTRS,,USD
WS:XSHE:000408,000408.SZ,EXPLICIT,000408,XSHE,CNY
WS:US:CAG,CAG,EXPLICIT,CAG,,USD
WS:US:RGLD,RGLD,EXPLICIT,RGLD,,USD
WS:XTKS:6702,6702.T,EXPLICIT,6702,XTKS,JPY
WS:XSHG:601688,601688.SS,EXPLICIT,601688,XSHG,CNY
WS:XTKS:8031,8031.T,EXPLICIT,8031,XTKS,JPY
WS:US:RJF,RJF,EXPLICIT,RJF,,USD
WS:XSHE:300450,300450.SZ,EXPLICIT,300450,XSHE,CNY
WS:US:LNT,LNT,EXPLICIT,LNT,,USD
WS:XTKS:5713,5713.T,EXPLICIT,5713,XTKS,JPY
WS:XSHG:601328,601328.SS,EXPLICIT,601328,XSHG,CNY
WS:US:PPG,PPG,EXPLICIT,PPG,,USD
WS:XSHG:688036,688036.SS,EXPLICIT,688036,XSHG,CNY
WS:XSHG:600919,600919.SS,EXPLICIT,600919,XSHG,CNY
WS:US:STE,STE,EXPLICIT,STE,,USD
WS:US:ACGL,ACGL,EXPLICIT,ACGL,,USD
WS:XSHE:000001,000001.SZ,EXPLICIT,000001,XSHE,CNY
WS:US:MANH,MANH,EXPLICIT,MANH,,USD
WS:US:EVR,EVR,EXPLICIT,EVR,,USD
WS:US:DOCU,DOCU,EXPLICIT,DOCU,,USD
WS:US:AMCR,AMCR,EXPLICIT,AMCR,,USD
WS:US:AEE,AEE,EXPLICIT,AEE,,USD
WS:US:AEIS,AEIS,EXPLICIT,AEIS,,USD
WS:US:MOS,MOS,EXPLICIT,MOS,,USD
WS:US:NLY,NLY,EXPLICIT,NLY,,USD
WS:US:PHM,PHM,EXPLICIT,PHM,,USD
WS:XSHG:600028,600028.SS,EXPLICIT,600028,XSHG,CNY
WS:US:SBAC,SBAC,EXPLICIT,SBAC,,USD
WS:XSHG:600219,600219.SS,EXPLICIT,600219,XSHG,CNY
WS:US:CNH,CNH,EXPLICIT,CNH,,USD
WS:XTKS:8001,8001.T,EXPLICIT,8001,XTKS,JPY
WS:US:CART,CART,EXPLICIT,CART,,USD
WS:US:ELAN,ELAN,EXPLICIT,ELAN,,USD
WS:US:TXRH,TXRH,EXPLICIT,TXRH,,USD
WS:US:CLH,CLH,EXPLICIT,CLH,,USD
WS:US:EXPD,EXPD,EXPLICIT,EXPD,,USD
WS:US:TRMB,TRMB,EXPLICIT,TRMB,,USD
WS:US:ALGN,ALGN,EXPLICIT,ALGN,,USD
WS:US:RGEN,RGEN,EXPLICIT,RGEN,,USD
WS:XTKS:6506,6506.T,EXPLICIT,6506,XTKS,JPY
WS:ISIN:TW0002059003,2059.TW,EXPLICIT,2059,XTAI,TWD
WS:US:PFGC,PFGC,EXPLICIT,PFGC,,USD
WS:US:ARMK,ARMK,EXPLICIT,ARMK,,USD
WS:ISIN:INE090A01021,ICICIBANK.NS,EXPLICIT,ICICIBANK,XNSE,INR
WS:XSHG:600893,600893.SS,EXPLICIT,600893,XSHG,CNY
WS:US:AR,AR,EXPLICIT,AR,,USD
WS:US:MUSA,MUSA,EXPLICIT,MUSA,,USD
WS:US:RVTY,RVTY,EXPLICIT,RVTY,,USD
WS:US:CSL,CSL,EXPLICIT,CSL,,USD
WS:US:DY,DY,EXPLICIT,DY,,USD
WS:US:LNTH,LNTH,EXPLICIT,LNTH,,USD
WS:US:IP,IP,EXPLICIT,IP,,USD
WS:US:DAVE,DAVE,EXPLICIT,DAVE,,USD
WS:US:WING,WING,EXPLICIT,WING,,USD
WS:US:CHWY,CHWY,EXPLICIT,CHWY,,USD
WS:XSHG:600941,600941.SS,EXPLICIT,600941,XSHG,CNY
WS:US:ES,ES,EXPLICIT,ES,,USD
WS:XSHG:601668,601668.SS,EXPLICIT,601668,XSHG,CNY
WS:US:PAYC,PAYC,EXPLICIT,PAYC,,USD
WS:US:ITT,ITT,EXPLICIT,ITT,,USD
WS:XSHE:000568,000568.SZ,EXPLICIT,000568,XSHE,CNY
WS:US:EVRG,EVRG,EXPLICIT,EVRG,,USD
WS:XTKS:8308,8308.T,EXPLICIT,8308,XTKS,JPY
WS:US:VSAT,VSAT,EXPLICIT,VSAT,,USD
WS:US:CRBG,CRBG,EXPLICIT,CRBG,,USD
WS:US:GPC,GPC,EXPLICIT,GPC,,USD
WS:XSHE:002001,002001.SZ,EXPLICIT,002001,XSHE,CNY
WS:XSHG:601225,601225.SS,EXPLICIT,601225,XSHG,CNY
WS:US:AGX,AGX,EXPLICIT,AGX,,USD
WS:US:NTNX,NTNX,EXPLICIT,NTNX,,USD
WS:US:SNX,SNX,EXPLICIT,SNX,,USD
WS:XTKS:7741,7741.T,EXPLICIT,7741,XTKS,JPY
WS:US:BWXT,BWXT,EXPLICIT,BWXT,,USD
WS:US:H,H,EXPLICIT,H,,USD
WS:US:CACI,CACI,EXPLICIT,CACI,,USD
WS:XSHG:601336,601336.SS,EXPLICIT,601336,XSHG,CNY
WS:US:WSO,WSO,EXPLICIT,WSO,,USD
WS:US:DVA,DVA,EXPLICIT,DVA,,USD
WS:US:SFM,SFM,EXPLICIT,SFM,,USD
WS:US:HAS,HAS,EXPLICIT,HAS,,USD
WS:US:CGNX,CGNX,EXPLICIT,CGNX,,USD
WS:US:ENPH,ENPH,EXPLICIT,ENPH,,USD
WS:US:TRU,TRU,EXPLICIT,TRU,,USD
WS:US:BRO,BRO,EXPLICIT,BRO,,USD
WS:US:HII,HII,EXPLICIT,HII,,USD
WS:XSHE:301236,301236.SZ,EXPLICIT,301236,XSHE,CNY
WS:XSHE:002027,002027.SZ,EXPLICIT,002027,XSHE,CNY
WS:XSHG:600415,600415.SS,EXPLICIT,600415,XSHG,CNY
WS:US:IEX,IEX,EXPLICIT,IEX,,USD
WS:US:EQH,EQH,EXPLICIT,EQH,,USD
WS:US:MKC,MKC,EXPLICIT,MKC,,USD
WS:US:FORM,FORM,EXPLICIT,FORM,,USD
WS:US:IVZ,IVZ,EXPLICIT,IVZ,,USD
WS:XTKS:4502,4502.T,EXPLICIT,4502,XTKS,JPY
WS:XSHG:600026,600026.SS,EXPLICIT,600026,XSHG,CNY
WS:US:DBX,DBX,EXPLICIT,DBX,,USD
WS:XSHG:600999,600999.SS,EXPLICIT,600999,XSHG,CNY
WS:US:BTSG,BTSG,EXPLICIT,BTSG,,USD
WS:US:BG,BG,EXPLICIT,BG,,USD
WS:US:WYNN,WYNN,EXPLICIT,WYNN,,USD
WS:ISIN:TW0002449006,2449.TW,EXPLICIT,2449,XTAI,TWD
WS:US:JKHY,JKHY,EXPLICIT,JKHY,,USD
WS:XASX:RIO,RIO.AX,EXPLICIT,RIO,XASX,AUD
WS:US:VLTO,VLTO,EXPLICIT,VLTO,,USD
WS:US:JBLU,JBLU,EXPLICIT,JBLU,,USD
WS:XSHE:002142,002142.SZ,EXPLICIT,002142,XSHE,CNY
WS:US:RBC,RBC,EXPLICIT,RBC,,USD
WS:US:SANM,SANM,EXPLICIT,SANM,,USD
WS:US:FTV,FTV,EXPLICIT,FTV,,USD
WS:US:EXEL,EXEL,EXPLICIT,EXEL,,USD
WS:US:DAR,DAR,EXPLICIT,DAR,,USD
WS:US:GKOS,GKOS,EXPLICIT,GKOS,,USD
WS:XSHG:600690,600690.SS,EXPLICIT,600690,XSHG,CNY
WS:US:BWA,BWA,EXPLICIT,BWA,,USD
WS:XTKS:8002,8002.T,EXPLICIT,8002,XTKS,JPY
WS:US:CROX,CROX,EXPLICIT,CROX,,USD
WS:US:POWL,POWL,EXPLICIT,POWL,,USD
WS:XSHG:600426,600426.SS,EXPLICIT,600426,XSHG,CNY
WS:US:BJ,BJ,EXPLICIT,BJ,,USD
WS:XTKS:6273,6273.T,EXPLICIT,6273,XTKS,JPY
WS:US:SNA,SNA,EXPLICIT,SNA,,USD
WS:US:BLDR,BLDR,EXPLICIT,BLDR,,USD
WS:XTKS:8591,8591.T,EXPLICIT,8591,XTKS,JPY
WS:XSHE:000425,000425.SZ,EXPLICIT,000425,XSHE,CNY
WS:XSHG:601766,601766.SS,EXPLICIT,601766,XSHG,CNY
WS:XASX:NAB,NAB.AX,EXPLICIT,NAB,XASX,AUD
WS:US:AVY,AVY,EXPLICIT,AVY,,USD
WS:US:TPL,TPL,EXPLICIT,TPL,,USD
WS:US:BEN,BEN,EXPLICIT,BEN,,USD
WS:XSHG:600588,600588.SS,EXPLICIT,600588,XSHG,CNY
WS:XTKS:6301,6301.T,EXPLICIT,6301,XTKS,JPY
WS:US:LTH,LTH,EXPLICIT,LTH,,USD
WS:US:CYTK,CYTK,EXPLICIT,CYTK,,USD
WS:US:IFF,IFF,EXPLICIT,IFF,,USD
WS:US:PFG,PFG,EXPLICIT,PFG,,USD
WS:XSHG:601360,601360.SS,EXPLICIT,601360,XSHG,CNY
WS:US:FBIN,FBIN,EXPLICIT,FBIN,,USD
WS:US:J,J,EXPLICIT,J,,USD
WS:US:FND,FND,EXPLICIT,FND,,USD
WS:BVMF:AXIA3,AXIA3.SA,EXPLICIT,AXIA3,BVMF,BRL
WS:US:SIRI,SIRI,EXPLICIT,SIRI,,USD
WS:US:SJM,SJM,EXPLICIT,SJM,,USD
WS:US:VSXY,VSXY,EXPLICIT,VSXY,,USD
WS:US:DTM,DTM,EXPLICIT,DTM,,USD
WS:US:COO,COO,EXPLICIT,COO,,USD
WS:US:TXT,TXT,EXPLICIT,TXT,,USD
WS:ISIN:INE002A01018,RELIANCE.NS,EXPLICIT,RELIANCE,XNSE,INR
WS:XTKS:2802,2802.T,EXPLICIT,2802,XTKS,JPY
WS:US:LECO,LECO,EXPLICIT,LECO,,USD
WS:US:EXR,EXR,EXPLICIT,EXR,,USD
WS:XTKS:8725,8725.T,EXPLICIT,8725,XTKS,JPY
WS:US:RS,RS,EXPLICIT,RS,,USD
WS:XSHG:600436,600436.SS,EXPLICIT,600436,XSHG,CNY
WS:XSHG:601728,601728.SS,EXPLICIT,601728,XSHG,CNY
WS:US:WY,WY,EXPLICIT,WY,,USD
WS:US:MOH,MOH,EXPLICIT,MOH,,USD
WS:US:AHR,AHR,EXPLICIT,AHR,,USD
WS:US:FLR,FLR,EXPLICIT,FLR,,USD
WS:US:BMRN,BMRN,EXPLICIT,BMRN,,USD
WS:XSHG:600438,600438.SS,EXPLICIT,600438,XSHG,CNY
