WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XNZE:SKL,Skellerup Holdings Limited,,New Zealand,SKL,New Zealand Exchange,XNZE,NZD,NZ_NZX50,NZ_NZX50,WS:XNZE:SKL,SKL.NZ,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,499,497,0,0,0.0,2024-08-26,2026-08-24,2026-08-23T23:06:32+00:00,YF-20260823T230631313301-38920382-R,NO_DATA_IN_BATCH
WS:XNZE:THL,Tourism Holdings Limited,,New Zealand,THL,New Zealand Exchange,XNZE,NZD,NZ_NZX50,NZ_NZX50,WS:XNZE:THL,THL.NZ,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,499,499,0,1,0.002004008016032064,2024-08-26,2026-08-24,2026-08-23T23:06:32+00:00,YF-20260823T230631313301-38920382-R,NO_DATA_IN_BATCH
WS:XNZE:ARV,Arvida Group Limited,,New Zealand,ARV,New Zealand Exchange,XNZE,NZD,NZ_NZX50,NZ_NZX50,WS:XNZE:ARV,ARV.NZ,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
WS:XNZE:GMT,Goodman Property Trust,,New Zealand,GMT,New Zealand Exchange,XNZE,NZD,NZ_NZX50,NZ_NZX50,WS:XNZE:GMT,GMT.NZ,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
WS:XNZE:MNW,Manawa Energy Limited,,New Zealand,MNW,New Zealand Exchange,XNZE,NZD,NZ_NZX50,NZ_NZX50,WS:XNZE:MNW,MNW.NZ,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
WS:US:AAP,"Advance Auto Parts, Inc.",,,AAP,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:AAP,AAP,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:32+00:00,YF-20260823T230631313301-38920382-R,NO_DATA_IN_BATCH
WS:US:ADIG,ADI Global Distribution,,,ADIG,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:ADIG,ADIG,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,17,17,0,0,0.0,2026-07-30,2026-08-21,2026-08-23T23:04:04+00:00,YF-20260823T230359204196-622e4304,
WS:US:CORT,Corcept Therapeutics Incorporated,,,CORT,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:CORT,CORT,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,2,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:32+00:00,YF-20260823T230631313301-38920382-R,NO_DATA_IN_BATCH
WS:US:CWEN.A,"Clearway Energy, Inc. (Class A)",,,CWEN.A,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:CWEN.A,CWEN-A,EXPLICIT,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T23:06:30+00:00,YF-20260823T230629308485-063afe5b,NO_DATA_IN_BATCH
WS:US:ECHO,EchoStar,,,ECHO,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP500,WS:US:ECHO,ECHO,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:32+00:00,YF-20260823T230631313301-38920382-R,NO_DATA_IN_BATCH
